"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2016 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
080807,CUSCO,ESPINAR,SUYCKUTAMBO,"100,0","60,0",-,-
080808,CUSCO,ESPINAR,ALTO PICHIGUA,"100,0","100,0",362,348
080901,CUSCO,LA CONVENCIÓN,SANTA ANA,"100,0","98,6",491,481
080902,CUSCO,LA CONVENCIÓN,ECHARATE,"97,1","96,5",440,430
080903,CUSCO,LA CONVENCIÓN,HUAYOPATA,"100,0","98,4",506,507
080904,CUSCO,LA CONVENCIÓN,MARANURA,"100,0","95,8",467,450
080905,CUSCO,LA CONVENCIÓN,OCOBAMBA,"100,0","100,0",463,478
080906,CUSCO,LA CONVENCIÓN,QUELLOUNO,"100,0","95,7",428,429
080907,CUSCO,LA CONVENCIÓN,KIMBIRI,"100,0","96,1",416,417
080908,CUSCO,LA CONVENCIÓN,SANTA TERESA,"100,0","95,9",458,457
080909,CUSCO,LA CONVENCIÓN,VILCABAMBA,"100,0","99,5",429,415
080910,CUSCO,LA CONVENCIÓN,PICHARI,"100,0","96,4",423,420
080911,CUSCO,LA CONVENCIÓN,INKAWASI,"100,0","100,0",436,425
080912,CUSCO,LA CONVENCIÓN,VILLA VIRGEN,"100,0","97,6",414,396
081001,CUSCO,PARURO,PARURO,"100,0","100,0",433,416
081002,CUSCO,PARURO,ACCHA,"100,0","100,0",415,418
081003,CUSCO,PARURO,CCAPI,"100,0","100,0",398,376
081004,CUSCO,PARURO,COLCHA,"100,0","100,0",444,433
081005,CUSCO,PARURO,HUANOQUITE,"100,0","97,8",430,416
081006,CUSCO,PARURO,OMACHA,"100,0","98,6",351,340
081007,CUSCO,PARURO,PACCARITAMBO,"100,0","100,0",367,364
081008,CUSCO,PARURO,PILLPINTO,"100,0","100,0",432,401
081009,CUSCO,PARURO,YAURISQUE,"100,0","100,0",414,403
081101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,"100,0","100,0",429,450
081102,CUSCO,PAUCARTAMBO,CAICAY,"100,0","100,0",403,418
081103,CUSCO,PAUCARTAMBO,CHALLABAMBA,"100,0","97,4",416,434
081104,CUSCO,PAUCARTAMBO,COLQUEPATA,"100,0","98,9",403,432
081105,CUSCO,PAUCARTAMBO,HUANCARANI,"100,0","98,3",435,410
081106,CUSCO,PAUCARTAMBO,KOSÑIPATA,"66,7","91,2",-,-
081201,CUSCO,QUISPICANCHI,URCOS,"100,0","99,4",501,496
081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,"100,0","99,3",475,480
081203,CUSCO,QUISPICANCHI,CAMANTI,"100,0","100,0",439,428
081204,CUSCO,QUISPICANCHI,CCARHUAYO,"100,0","100,0",454,449
081205,CUSCO,QUISPICANCHI,CCATCA,"100,0","100,0",402,409
081206,CUSCO,QUISPICANCHI,CUSIPATA,"100,0","98,4",472,472
081207,CUSCO,QUISPICANCHI,HUARO,"100,0","100,0",421,393
081208,CUSCO,QUISPICANCHI,LUCRE,"100,0","100,0",443,443
081209,CUSCO,QUISPICANCHI,MARCAPATA,"100,0","100,0",429,450
081210,CUSCO,QUISPICANCHI,OCONGATE,"100,0","98,6",446,461
081211,CUSCO,QUISPICANCHI,OROPESA,"100,0","97,0",445,431
081212,CUSCO,QUISPICANCHI,QUIQUIJANA,"100,0","99,0",422,447
081301,CUSCO,URUBAMBA,URUBAMBA,"100,0","91,5",488,474
081302,CUSCO,URUBAMBA,CHINCHERO,"100,0","100,0",455,472
081303,CUSCO,URUBAMBA,HUAYLLABAMBA,"100,0","100,0",462,480
081304,CUSCO,URUBAMBA,MACHUPICCHU,"100,0","100,0",482,469
081305,CUSCO,URUBAMBA,MARAS,"100,0","98,9",420,424
081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,"100,0","100,0",440,443
081307,CUSCO,URUBAMBA,YUCAY,"100,0","100,0",478,463
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,"100,0","98,8",503,497
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,"100,0","100,0",336,337
090103,HUANCAVELICA,HUANCAVELICA,ACORIA,"100,0","100,0",428,432
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,"100,0","100,0",416,410
090105,HUANCAVELICA,HUANCAVELICA,CUENCA,"100,0","96,8",446,480
090106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,"100,0","96,9",465,487
090107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,"100,0","100,0",459,408
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,"100,0","100,0",516,539
090109,HUANCAVELICA,HUANCAVELICA,LARIA,"100,0","85,7",481,430
090110,HUANCAVELICA,HUANCAVELICA,MANTA,"100,0","100,0",389,351
090111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,"100,0","100,0",469,494
090112,HUANCAVELICA,HUANCAVELICA,MOYA,"100,0","100,0",516,490
090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,"100,0","100,0",461,517
090114,HUANCAVELICA,HUANCAVELICA,PALCA,"100,0","100,0",479,460
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,"100,0","100,0",423,452
090116,HUANCAVELICA,HUANCAVELICA,VILCA,"100,0","100,0",409,441
090117,HUANCAVELICA,HUANCAVELICA,YAULI,"100,0","98,4",393,408
090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,"100,0","99,1",484,494
090119,HUANCAVELICA,HUANCAVELICA,HUANDO,"100,0","96,5",413,421
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,"100,0","99,4",473,479
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,"100,0","93,9",432,448
090203,HUANCAVELICA,ACOBAMBA,ANTA,"100,0","100,0",386,423
090204,HUANCAVELICA,ACOBAMBA,CAJA,"100,0","100,0",500,486
090205,HUANCAVELICA,ACOBAMBA,MARCAS,"100,0","100,0",404,370
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,"100,0","100,0",487,518
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,"100,0","100,0",514,511
090208,HUANCAVELICA,ACOBAMBA,ROSARIO,"100,0","98,2",420,456
090301,HUANCAVELICA,ANGARAES,LIRCAY,"100,0","99,7",495,530
090302,HUANCAVELICA,ANGARAES,ANCHONGA,"100,0","100,0",435,448
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,"100,0","100,0",495,600
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,"100,0","100,0",481,515
090305,HUANCAVELICA,ANGARAES,CHINCHO,"100,0","100,0",498,579
090306,HUANCAVELICA,ANGARAES,CONGALLA,"100,0","100,0",487,528
090307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,"100,0","93,2",449,509
090308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,"100,0","100,0",390,436
090309,HUANCAVELICA,ANGARAES,JULCAMARCA,"100,0","100,0",475,499
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,"100,0","100,0",445,449
090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,"100,0","100,0",414,430
090312,HUANCAVELICA,ANGARAES,SECCLLA,"100,0","91,7",361,377
090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,"100,0","96,7",437,405
090402,HUANCAVELICA,CASTROVIRREYNA,ARMA,"100,0","57,1",-,-
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,"100,0","100,0",457,509
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,"100,0","100,0",423,427
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,"100,0","100,0",452,460
090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,"100,0","85,7",463,447
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,"100,0","85,7",431,464
090408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,"100,0","100,0",434,434
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,"100,0","91,7",410,394
090410,HUANCAVELICA,CASTROVIRREYNA,SAN JUAN,"100,0","100,0",443,452
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,"100,0","94,4",487,467
090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,"100,0","100,0",485,483
090502,HUANCAVELICA,CHURCAMPA,ANCO,"100,0","99,0",408,426
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,"100,0","98,1",383,385
090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,"100,0","100,0",396,379
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,"100,0","93,8",399,369
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,"100,0","100,0",451,451
090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,"100,0","100,0",515,529
090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,"100,0","100,0",500,488
090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,"100,0","100,0",462,484
090511,HUANCAVELICA,CHURCAMPA,COSME,"100,0","97,8",428,453
090601,HUANCAVELICA,HUAYTARÁ,HUAYTARA,"100,0","92,9",489,453
090603,HUANCAVELICA,HUAYTARÁ,CORDOVA,"100,0","100,0",387,403
090605,HUANCAVELICA,HUAYTARÁ,LARAMARCA,"100,0","100,0",461,459
090606,HUANCAVELICA,HUAYTARÁ,OCOYO,"100,0","100,0",442,456
090607,HUANCAVELICA,HUAYTARÁ,PILPICHACA,"100,0","96,3",447,413
090608,HUANCAVELICA,HUAYTARÁ,QUERCO,"100,0","100,0",491,475
090610,HUANCAVELICA,HUAYTARÁ,SAN ANTONIO DE CUSICANCHA,"100,0","96,9",512,509
090611,HUANCAVELICA,HUAYTARÁ,SAN FRANCISCO DE SANGAYAICO,"100,0","100,0",496,420
090612,HUANCAVELICA,HUAYTARÁ,SAN ISIDRO,"100,0","83,3",551,560
090613,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE CHOCORVOS,"100,0","94,4",485,496
090614,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE QUIRAHUARA,"100,0","66,7",-,-
090701,HUANCAVELICA,TAYACAJA,PAMPAS,"100,0","98,6",499,511
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,"100,0","98,3",432,411
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,"100,0","97,2",399,410
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,"100,0","94,5",454,446
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,"100,0","94,8",426,434
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,"100,0","96,7",415,428
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,"100,0","100,0",460,455
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,"100,0","97,9",414,426
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,"100,0","91,3",450,439
090711,HUANCAVELICA,TAYACAJA,PAZOS,"100,0","95,7",411,427
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,"100,0","100,0",504,531
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,"100,0","98,6",460,458
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,"100,0","100,0",434,419
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,"100,0","100,0",455,468
090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,"100,0","96,4",416,428
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,"100,0","100,0",434,463
090719,HUANCAVELICA,TAYACAJA,QUICHUAS,"100,0","94,8",420,444
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,"100,0","97,3",381,372
100101,HUÁNUCO,HUÁNUCO,HUANUCO,"100,0","96,3",491,474
100102,HUÁNUCO,HUÁNUCO,AMARILIS,"100,0","97,1",477,464
100103,HUÁNUCO,HUÁNUCO,CHINCHAO,"100,0","94,9",416,413
100104,HUÁNUCO,HUÁNUCO,CHURUBAMBA,"100,0","95,9",365,365
100105,HUÁNUCO,HUÁNUCO,MARGOS,"100,0","98,0",370,356
100106,HUÁNUCO,HUÁNUCO,QUISQUI (KICHKI),"100,0","89,9",380,397
100107,HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRAN,"100,0","94,4",440,456
100108,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN,"100,0","95,2",409,410
100109,HUÁNUCO,HUÁNUCO,SANTA MARIA DEL VALLE,"100,0","94,8",378,385
100110,HUÁNUCO,HUÁNUCO,YARUMAYO,"100,0","100,0",330,324
100111,HUÁNUCO,HUÁNUCO,PILLCO MARCA,"100,0","97,6",480,475
100112,HUÁNUCO,HUÁNUCO,YACUS,"100,0","100,0",375,372
100113,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,"100,0","94,9",408,395
100201,HUÁNUCO,AMBO,AMBO,"100,0","98,2",445,439
100202,HUÁNUCO,AMBO,CAYNA,"100,0","100,0",478,499
100203,HUÁNUCO,AMBO,COLPAS,"100,0","100,0",410,418
100204,HUÁNUCO,AMBO,CONCHAMARCA,"100,0","97,0",421,440
100205,HUÁNUCO,AMBO,HUACAR,"100,0","98,9",435,435
100206,HUÁNUCO,AMBO,SAN FRANCISCO,"100,0","100,0",438,447
100207,HUÁNUCO,AMBO,SAN RAFAEL,"100,0","97,3",409,417
100208,HUÁNUCO,AMBO,TOMAY KICHWA,"100,0","98,6",460,452
100301,HUÁNUCO,DOS DE MAYO,LA UNION,"100,0","97,3",447,436
100307,HUÁNUCO,DOS DE MAYO,CHUQUIS,"100,0","100,0",375,382
100311,HUÁNUCO,DOS DE MAYO,MARIAS,"92,9","84,1",364,362
100313,HUÁNUCO,DOS DE MAYO,PACHAS,"100,0","96,2",429,440
100316,HUÁNUCO,DOS DE MAYO,QUIVILLA,"100,0","100,0",488,452
100317,HUÁNUCO,DOS DE MAYO,RIPAN,"100,0","99,0",449,468
100321,HUÁNUCO,DOS DE MAYO,SHUNQUI,"100,0","100,0",426,454
100322,HUÁNUCO,DOS DE MAYO,SILLAPATA,"100,0","96,7",434,431
100323,HUÁNUCO,DOS DE MAYO,YANAS,"100,0","98,6",399,398
100401,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,"100,0","98,9",387,368
100402,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,"100,0","100,0",380,358
100403,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,"100,0","100,0",354,343
100404,HUÁNUCO,HUACAYBAMBA,PINRA,"100,0","97,4",399,393
100501,HUÁNUCO,HUAMALÍES,LLATA,"100,0","98,6",410,397
100502,HUÁNUCO,HUAMALÍES,ARANCAY,"100,0","100,0",397,394
100503,HUÁNUCO,HUAMALÍES,CHAVIN DE PARIARCA,"100,0","98,7",400,378
100504,HUÁNUCO,HUAMALÍES,JACAS GRANDE,"100,0","99,1",407,386
100505,HUÁNUCO,HUAMALÍES,JIRCAN,"100,0","100,0",367,382
100506,HUÁNUCO,HUAMALÍES,MIRAFLORES,"100,0","97,2",396,380
100507,HUÁNUCO,HUAMALÍES,MONZON,"100,0","97,0",433,431
100508,HUÁNUCO,HUAMALÍES,PUNCHAO,"100,0","98,3",399,389
100509,HUÁNUCO,HUAMALÍES,PUÑOS,"100,0","98,6",372,362
100510,HUÁNUCO,HUAMALÍES,SINGA,"100,0","95,1",389,382
100511,HUÁNUCO,HUAMALÍES,TANTAMAYO,"100,0","100,0",405,400
100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,"100,0","97,9",474,460
100602,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,"100,0","97,2",438,422
100603,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN,"100,0","95,2",448,434
100604,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,"100,0","96,3",443,428
100605,HUÁNUCO,LEONCIO PRADO,LUYANDO,"100,0","96,2",443,426
100606,HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,"100,0","95,2",434,440
100607,HUÁNUCO,LEONCIO PRADO,PUCAYACU,"100,0","96,3",417,411
100608,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,"100,0","99,1",468,440
100701,HUÁNUCO,MARAÑÓN,HUACRACHUCO,"100,0","97,2",402,409
100702,HUÁNUCO,MARAÑÓN,CHOLON,"100,0","94,0",406,421
100703,HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,"100,0","98,5",352,352
100704,HUÁNUCO,MARAÑÓN,LA MORADA,"100,0","91,2",458,453
100705,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA,"100,0","84,6",430,428
100801,HUÁNUCO,PACHITEA,PANAO,"100,0","97,2",392,400
100802,HUÁNUCO,PACHITEA,CHAGLLA,"94,7","95,0",430,435
100803,HUÁNUCO,PACHITEA,MOLINO,"100,0","97,0",452,458
100804,HUÁNUCO,PACHITEA,UMARI,"100,0","97,1",397,421
100901,HUÁNUCO,PUERTO INCA,PUERTO INCA,"100,0","94,9",436,423
100902,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,"100,0","96,5",436,432
100903,HUÁNUCO,PUERTO INCA,HONORIA,"100,0","93,5",415,390
100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,"100,0","95,5",406,394
100905,HUÁNUCO,PUERTO INCA,YUYAPICHIS,"100,0","94,9",448,446
101001,HUÁNUCO,LAURICOCHA,JESUS,"100,0","100,0",435,420
101002,HUÁNUCO,LAURICOCHA,BAÑOS,"100,0","95,3",416,397
101003,HUÁNUCO,LAURICOCHA,JIVIA,"100,0","91,7",404,396
101004,HUÁNUCO,LAURICOCHA,QUEROPALCA,"100,0","100,0",700,673
101005,HUÁNUCO,LAURICOCHA,RONDOS,"100,0","97,6",395,380
101006,HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,"100,0","96,2",411,384
101007,HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,"100,0","97,2",401,407
101101,HUÁNUCO,YAROWILCA,CHAVINILLO,"100,0","98,6",401,393
101102,HUÁNUCO,YAROWILCA,CAHUAC,"100,0","100,0",487,484
101103,HUÁNUCO,YAROWILCA,CHACABAMBA,"100,0","100,0",396,377
101104,HUÁNUCO,YAROWILCA,APARICIO POMARES,"100,0","99,3",403,412
101105,HUÁNUCO,YAROWILCA,JACAS CHICO,"100,0","85,7",353,347
101106,HUÁNUCO,YAROWILCA,OBAS,"100,0","95,9",389,372
101107,HUÁNUCO,YAROWILCA,PAMPAMARCA,"100,0","100,0",383,413
101108,HUÁNUCO,YAROWILCA,CHORAS,"100,0","98,0",415,408
110101,ICA,ICA,ICA,"100,0","97,4",512,497
110102,ICA,ICA,LA TINGUIÑA,"100,0","97,9",486,481
110103,ICA,ICA,LOS AQUIJES,"100,0","97,4",472,471
110104,ICA,ICA,OCUCAJE,"100,0","93,5",434,414
110105,ICA,ICA,PACHACUTEC,"100,0","96,8",442,450
110106,ICA,ICA,PARCONA,"100,0","96,8",488,477
110107,ICA,ICA,PUEBLO NUEVO,"100,0","98,6",470,477
110108,ICA,ICA,SALAS,"100,0","97,4",473,488
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,"100,0","100,0",469,464
110110,ICA,ICA,SAN JUAN BAUTISTA,"100,0","96,4",495,492
110111,ICA,ICA,SANTIAGO,"100,0","96,0",483,485
110112,ICA,ICA,SUBTANJALLA,"100,0","97,5",486,466
110113,ICA,ICA,TATE,"100,0","97,9",495,517
110201,ICA,CHINCHA,CHINCHA ALTA,"100,0","98,0",493,481
110202,ICA,CHINCHA,ALTO LARAN,"100,0","94,9",501,460
110204,ICA,CHINCHA,CHINCHA BAJA,"100,0","99,5",463,455
110205,ICA,CHINCHA,EL CARMEN,"100,0","98,8",452,444
110206,ICA,CHINCHA,GROCIO PRADO,"100,0","91,1",458,455
110207,ICA,CHINCHA,PUEBLO NUEVO,"100,0","97,3",474,463
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,"100,0","100,0",417,398
110210,ICA,CHINCHA,SUNAMPE,"100,0","98,7",460,449
110211,ICA,CHINCHA,TAMBO DE MORA,"100,0","94,7",436,419
110301,ICA,NAZCA,NASCA,"100,0","99,4",520,531
110302,ICA,NAZCA,CHANGUILLO,"100,0","100,0",491,546
110303,ICA,NAZCA,EL INGENIO,"100,0","98,1",474,461
110304,ICA,NAZCA,MARCONA,"100,0","99,6",515,517
110305,ICA,NAZCA,VISTA ALEGRE,"100,0","98,9",518,526
110401,ICA,PALPA,PALPA,"100,0","97,4",477,511
110402,ICA,PALPA,LLIPATA,"100,0","100,0",453,437
110403,ICA,PALPA,RIO GRANDE,"100,0","100,0",499,561
110404,ICA,PALPA,SANTA CRUZ,"100,0","100,0",606,626
110405,ICA,PALPA,TIBILLO,"100,0","100,0",497,539
110501,ICA,PISCO,PISCO,"100,0","97,1",495,482
110502,ICA,PISCO,HUANCANO,"100,0","100,0",413,410
110503,ICA,PISCO,HUMAY,"100,0","98,9",457,457
110504,ICA,PISCO,INDEPENDENCIA,"100,0","99,6",475,468
110505,ICA,PISCO,PARACAS,"100,0","91,1",482,474
110506,ICA,PISCO,SAN ANDRES,"100,0","97,8",516,490
110507,ICA,PISCO,SAN CLEMENTE,"100,0","96,7",468,455
110508,ICA,PISCO,TUPAC AMARU INCA,"100,0","96,7",482,471
120101,JUNÍN,HUANCAYO,HUANCAYO,"100,0","97,3",539,531
120105,JUNÍN,HUANCAYO,CHACAPAMPA,"100,0","100,0",410,433
120106,JUNÍN,HUANCAYO,CHICCHE,"100,0","100,0",436,476
120107,JUNÍN,HUANCAYO,CHILCA,"100,0","97,3",497,503
120108,JUNÍN,HUANCAYO,CHONGOS ALTO,"100,0","100,0",434,440
120111,JUNÍN,HUANCAYO,CHUPURO,"100,0","100,0",424,449
120112,JUNÍN,HUANCAYO,COLCA,"100,0","100,0",458,493
120113,JUNÍN,HUANCAYO,CULLHUAS,"100,0","100,0",406,424
120114,JUNÍN,HUANCAYO,EL TAMBO,"100,0","98,1",527,512
120116,JUNÍN,HUANCAYO,HUACRAPUQUIO,"100,0","95,7",454,439
120117,JUNÍN,HUANCAYO,HUALHUAS,"100,0","98,0",462,464
120119,JUNÍN,HUANCAYO,HUANCAN,"100,0","99,1",462,460
120120,JUNÍN,HUANCAYO,HUASICANCHA,"100,0","100,0",475,474
120121,JUNÍN,HUANCAYO,HUAYUCACHI,"100,0","99,5",483,500
120122,JUNÍN,HUANCAYO,INGENIO,"100,0","100,0",497,482
120124,JUNÍN,HUANCAYO,PARIAHUANCA,"100,0","96,6",422,413
120125,JUNÍN,HUANCAYO,PILCOMAYO,"100,0","97,8",489,490
120126,JUNÍN,HUANCAYO,PUCARA,"100,0","100,0",435,435
120127,JUNÍN,HUANCAYO,QUICHUAY,"100,0","93,3",426,403
120128,JUNÍN,HUANCAYO,QUILCAS,"100,0","90,9",493,506
120129,JUNÍN,HUANCAYO,SAN AGUSTIN,"100,0","96,6",477,483
120130,JUNÍN,HUANCAYO,SAN JERONIMO DE TUNAN,"100,0","95,7",501,490
120132,JUNÍN,HUANCAYO,SAÑO,"100,0","92,0",512,550
120133,JUNÍN,HUANCAYO,SAPALLANGA,"100,0","98,3",465,467
120134,JUNÍN,HUANCAYO,SICAYA,"100,0","96,2",486,494
120135,JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,"100,0","96,6",398,413
120136,JUNÍN,HUANCAYO,VIQUES,"100,0","95,9",486,455
120201,JUNÍN,CONCEPCIÓN,CONCEPCION,"100,0","98,0",487,478
120202,JUNÍN,CONCEPCIÓN,ACO,"100,0","100,0",441,438
120203,JUNÍN,CONCEPCIÓN,ANDAMARCA,"100,0","95,5",375,386
120204,JUNÍN,CONCEPCIÓN,CHAMBARA,"100,0","100,0",410,367
120205,JUNÍN,CONCEPCIÓN,COCHAS,"100,0","97,6",393,384
120206,JUNÍN,CONCEPCIÓN,COMAS,"100,0","93,7",443,466
120207,JUNÍN,CONCEPCIÓN,HEROINAS TOLEDO,"100,0","100,0",386,372
120208,JUNÍN,CONCEPCIÓN,MANZANARES,"100,0","100,0",463,482
120209,JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,"100,0","100,0",407,375
120210,JUNÍN,CONCEPCIÓN,MATAHUASI,"100,0","96,7",467,451
120211,JUNÍN,CONCEPCIÓN,MITO,"100,0","94,7",486,478
120212,JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,"100,0","100,0",454,459
120213,JUNÍN,CONCEPCIÓN,ORCOTUNA,"100,0","93,5",445,463
120214,JUNÍN,CONCEPCIÓN,SAN JOSE DE QUERO,"100,0","96,4",412,425
120215,JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,"100,0","95,5",521,470
120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,"100,0","97,8",513,513
120302,JUNÍN,CHANCHAMAYO,PERENE,"100,0","97,6",454,450
120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,"100,0","95,6",481,480
120304,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,"100,0","93,0",471,454
120305,JUNÍN,CHANCHAMAYO,SAN RAMON,"100,0","98,5",506,501
120306,JUNÍN,CHANCHAMAYO,VITOC,"100,0","100,0",443,395
120401,JUNÍN,JAUJA,JAUJA,"100,0","98,1",516,511
120402,JUNÍN,JAUJA,ACOLLA,"100,0","100,0",485,477
120403,JUNÍN,JAUJA,APATA,"100,0","98,0",423,448
120404,JUNÍN,JAUJA,ATAURA,"100,0","100,0",456,437
120405,JUNÍN,JAUJA,CANCHAYLLO,"100,0","100,0",480,472
120406,JUNÍN,JAUJA,CURICACA,"100,0","92,3",497,497
120407,JUNÍN,JAUJA,EL MANTARO,"100,0","100,0",462,482
120408,JUNÍN,JAUJA,HUAMALI,"100,0","100,0",488,497
120409,JUNÍN,JAUJA,HUARIPAMPA,"100,0","100,0",513,581
120410,JUNÍN,JAUJA,HUERTAS,"100,0","88,9",473,482
120411,JUNÍN,JAUJA,JANJAILLO,"100,0","100,0",504,504
120412,JUNÍN,JAUJA,JULCAN,"100,0","100,0",407,405
120413,JUNÍN,JAUJA,LEONOR ORDOÑEZ,"100,0","100,0",436,402
120414,JUNÍN,JAUJA,LLOCLLAPAMPA,"100,0","100,0",475,442
120415,JUNÍN,JAUJA,MARCO,"100,0","86,7",497,485
120416,JUNÍN,JAUJA,MASMA,"100,0","100,0",422,437
120417,JUNÍN,JAUJA,MASMA CHICCHE,"100,0","100,0",442,423
120418,JUNÍN,JAUJA,MOLINOS,"100,0","100,0",435,420
120419,JUNÍN,JAUJA,MONOBAMBA,"100,0","100,0",459,438
120420,JUNÍN,JAUJA,MUQUI,"100,0","100,0",482,487
120421,JUNÍN,JAUJA,MUQUIYAUYO,"100,0","93,9",428,437
120423,JUNÍN,JAUJA,PACCHA,"100,0","72,7",-,-
120424,JUNÍN,JAUJA,PANCAN,"100,0","100,0",543,528
120425,JUNÍN,JAUJA,PARCO,"100,0","100,0",531,522
120426,JUNÍN,JAUJA,POMACANCHA,"100,0","100,0",482,488
120427,JUNÍN,JAUJA,RICRAN,"100,0","100,0",388,385
120428,JUNÍN,JAUJA,SAN LORENZO,"100,0","100,0",482,466
120430,JUNÍN,JAUJA,SAUSA,"100,0","95,2",442,434
120431,JUNÍN,JAUJA,SINCOS,"100,0","98,5",439,443
120432,JUNÍN,JAUJA,TUNAN MARCA,"100,0","86,7",481,483
