Codigo Geografico;REGION;PROVINCIA;DISTRITO;Cobertura Estudiantes;Medida Promedio Comprension Lectora;Medida Promedio Matematica;Lect_Previo al Inicio;Lect_En inicio;Lect_En proceso;Lect_Satisfactorio;Mat_Previo al Inicio;Mat_En inicio;Mat_En proceso;Mat_Satisfactorio;CUARTIL
160301;LORETO;LORETO;NAUTA;94.7;390.0;362.0;36.4;39.0;18.4;6.1;48.4;32.9;16.2;2.5;Q4
160302;LORETO;LORETO;PARINARI;93.8;346.0;327.0;56.8;32.0;10.3;0.9;66.3;24.6;9.2;0.0;Q4
160303;LORETO;LORETO;TIGRE;97.2;358.0;358.0;49.1;44.9;6.0;0.0;48.0;41.7;10.3;0.0;Q4
160304;LORETO;LORETO;TROMPETEROS;78.5;;;;;;;;;;;
160305;LORETO;LORETO;URARINAS;85.3;344.0;328.0;58.3;30.3;6.7;4.7;62.7;23.3;12.4;1.6;Q4
160401;LORETO;MARISCAL RAMÓN CASTILLA;RAMON CASTILLA;88.6;387.0;359.0;39.1;38.2;17.0;5.7;52.3;31.8;14.2;1.8;Q4
160402;LORETO;MARISCAL RAMÓN CASTILLA;PEBAS;92.4;375.0;363.0;39.9;45.2;13.4;1.5;45.9;34.4;17.9;1.8;Q4
160403;LORETO;MARISCAL RAMÓN CASTILLA;YAVARI;85.7;357.0;349.0;51.7;35.8;10.8;1.7;51.3;35.6;13.2;0.0;Q4
160404;LORETO;MARISCAL RAMÓN CASTILLA;SAN PABLO;87.1;362.0;342.0;52.2;34.5;9.8;3.5;63.2;26.0;9.8;1.0;Q4
160501;LORETO;REQUENA;REQUENA;90.2;391.0;374.0;36.3;40.9;15.6;7.3;44.7;29.7;21.0;4.6;Q4
160502;LORETO;REQUENA;ALTO TAPICHE;90.6;334.0;322.0;75.2;17.7;3.5;3.5;75.7;19.6;4.7;0.0;Q4
160503;LORETO;REQUENA;CAPELO;95.5;359.0;340.0;52.9;38.0;9.1;0.0;54.6;40.7;4.8;0.0;Q4
160504;LORETO;REQUENA;EMILIO SAN MARTIN;92.3;343.0;337.0;67.5;23.3;8.7;0.5;64.7;20.0;12.5;2.8;Q4
160505;LORETO;REQUENA;MAQUIA;90.3;356.0;337.0;56.8;30.5;9.9;2.8;64.9;18.4;14.3;2.4;Q4
160506;LORETO;REQUENA;PUINAHUA;87.7;362.0;337.0;45.0;46.9;8.2;0.0;64.9;28.2;6.9;0.0;Q4
160507;LORETO;REQUENA;SAQUENA;87.6;364.0;358.0;49.9;39.6;9.5;1.1;47.9;35.7;16.4;0.0;Q4
160508;LORETO;REQUENA;SOPLIN;50.0;;;;;;;;;;;
160509;LORETO;REQUENA;TAPICHE;95.5;410.0;412.0;36.5;33.7;14.3;15.5;36.5;27.4;20.6;15.5;Q4
160510;LORETO;REQUENA;JENARO HERRERA;94.0;352.0;323.0;58.3;33.8;7.8;0.0;75.0;22.9;2.0;0.0;Q4
160511;LORETO;REQUENA;YAQUERANA;89.2;299.0;274.0;83.8;14.6;1.6;0.0;90.3;8.1;1.6;0.0;Q4
160601;LORETO;UCAYALI;CONTAMANA;91.3;422.0;387.0;21.2;38.2;30.3;10.3;35.7;34.5;23.8;5.9;Q4
160602;LORETO;UCAYALI;INAHUAYA;98.3;390.0;403.0;39.7;40.5;17.7;2.2;36.2;28.9;22.4;12.5;Q4
160603;LORETO;UCAYALI;PADRE MARQUEZ;91.8;374.0;345.0;48.9;32.6;14.0;4.5;56.2;28.3;15.5;0.0;Q4
160604;LORETO;UCAYALI;PAMPA HERMOSA;87.8;362.0;346.0;54.6;28.2;16.0;1.3;60.8;25.4;13.9;0.0;Q4
160605;LORETO;UCAYALI;SARAYACU;89.7;386.0;376.0;37.1;37.9;20.8;4.1;45.6;28.2;18.4;7.8;Q4
160606;LORETO;UCAYALI;VARGAS GUERRA;90.7;445.0;430.0;20.4;30.6;23.1;25.9;30.1;24.3;26.2;19.3;Q3
160701;LORETO;DATEM DEL MARAÑÓN;BARRANCA;94.8;393.0;378.0;40.7;25.8;26.3;7.2;44.1;26.3;24.4;5.1;Q4
160702;LORETO;DATEM DEL MARAÑÓN;CAHUAPANAS;77.8;;;;;;;;;;;
160703;LORETO;DATEM DEL MARAÑÓN;MANSERICHE;93.3;398.0;389.0;42.1;34.2;7.6;16.1;46.1;22.4;20.0;11.4;Q4
160704;LORETO;DATEM DEL MARAÑÓN;MORONA;95.8;410.0;401.0;36.3;24.3;26.2;13.2;38.5;24.2;24.1;13.2;Q4
160705;LORETO;DATEM DEL MARAÑÓN;PASTAZA;93.9;363.0;349.0;48.7;39.2;10.7;1.3;61.3;23.8;11.0;3.9;Q4
160706;LORETO;DATEM DEL MARAÑÓN;ANDOAS;50.0;;;;;;;;;;;
160801;LORETO;PUTUMAYO;PUTUMAYO;96.4;439.0;409.0;12.5;35.0;43.7;8.7;17.5;48.8;28.8;5.0;Q4
160802;LORETO;PUTUMAYO;ROSA PANDURO;77.8;;;;;;;;;;;
160803;LORETO;PUTUMAYO;TENIENTE MANUEL CLAVERO;56.3;;;;;;;;;;;
160804;LORETO;PUTUMAYO;YAGUAS;81.0;403.0;358.0;29.0;46.1;18.4;6.5;52.6;34.3;13.1;0.0;Q4
170101;MADRE DE DIOS;TAMBOPATA;TAMBOPATA;96.5;458.0;434.0;10.1;34.9;33.7;21.3;14.4;34.6;38.9;12.1;Q3
170102;MADRE DE DIOS;TAMBOPATA;INAMBARI;96.3;461.0;452.0;7.7;34.4;39.2;18.6;9.8;28.9;42.9;18.3;Q2
170103;MADRE DE DIOS;TAMBOPATA;LAS PIEDRAS;93.5;442.0;420.0;13.4;35.8;37.5;13.2;13.5;43.5;35.0;7.9;Q3
170104;MADRE DE DIOS;TAMBOPATA;LABERINTO;96.6;425.0;415.0;21.4;40.7;27.0;10.8;20.6;33.2;39.2;7.0;Q3
170201;MADRE DE DIOS;MANU;MANU;100.0;430.0;401.0;11.1;48.1;29.6;11.1;33.3;18.5;44.4;3.7;Q4
170202;MADRE DE DIOS;MANU;FITZCARRALD;100.0;345.0;348.0;57.1;42.9;0.0;0.0;71.4;14.3;14.3;0.0;Q4
170203;MADRE DE DIOS;MANU;MADRE DE DIOS;96.9;455.0;429.0;9.7;39.9;30.2;20.2;17.7;33.3;37.6;11.3;Q3
170204;MADRE DE DIOS;MANU;HUEPETUHE;96.3;472.0;468.0;3.4;30.6;43.1;22.9;4.8;16.8;60.5;17.8;Q2
170301;MADRE DE DIOS;TAHUAMANU;IÑAPARI;76.9;;;;;;;;;;;
170302;MADRE DE DIOS;TAHUAMANU;IBERIA;96.6;459.0;421.0;11.6;28.3;42.4;17.7;23.4;30.6;31.8;14.2;Q3
170303;MADRE DE DIOS;TAHUAMANU;TAHUAMANU;92.5;444.0;406.0;6.3;44.3;39.0;10.4;18.3;42.9;34.8;3.9;Q4
180101;MOQUEGUA;MARISCAL NIETO;MOQUEGUA;99.4;535.0;530.0;1.9;13.6;29.2;55.3;2.2;9.2;36.9;51.7;Q1
180102;MOQUEGUA;MARISCAL NIETO;CARUMAS;100.0;456.0;452.0;11.1;33.3;33.3;22.2;11.1;22.2;50.0;16.7;Q2
180104;MOQUEGUA;MARISCAL NIETO;SAMEGUA;99.3;563.0;556.0;0.0;7.4;27.2;65.5;0.0;2.0;38.7;59.2;Q1
180105;MOQUEGUA;MARISCAL NIETO;SAN CRISTOBAL;100.0;438.0;452.0;18.8;37.5;18.8;25.0;6.3;31.3;50.0;12.5;Q2
180106;MOQUEGUA;MARISCAL NIETO;TORATA;100.0;542.0;530.0;2.2;11.2;28.1;58.4;1.1;7.9;39.3;51.7;Q1
180201;MOQUEGUA;GENERAL SÁNCHEZ CERRO;OMATE;100.0;509.0;495.0;2.6;18.4;44.7;34.2;0.0;23.7;42.1;34.2;Q1
180202;MOQUEGUA;GENERAL SÁNCHEZ CERRO;CHOJATA;100.0;465.0;427.0;0.0;33.3;50.0;16.7;0.0;50.0;50.0;0.0;Q3
180203;MOQUEGUA;GENERAL SÁNCHEZ CERRO;COALAQUE;100.0;522.0;613.0;0.0;0.0;71.4;28.6;0.0;0.0;0.0;100.0;Q1
180204;MOQUEGUA;GENERAL SÁNCHEZ CERRO;ICHUÑA;100.0;499.0;492.0;0.0;30.8;38.5;30.8;7.7;23.1;46.2;23.1;Q1
180208;MOQUEGUA;GENERAL SÁNCHEZ CERRO;PUQUINA;100.0;576.0;584.0;0.0;0.0;33.3;66.7;0.0;0.0;13.5;86.5;Q1
180209;MOQUEGUA;GENERAL SÁNCHEZ CERRO;QUINISTAQUILLAS;100.0;479.0;484.0;0.0;55.6;11.1;33.3;11.1;22.2;33.3;33.3;Q1
180210;MOQUEGUA;GENERAL SÁNCHEZ CERRO;UBINAS;100.0;429.0;461.0;50.0;16.7;16.7;16.7;33.3;16.7;33.3;16.7;Q2
180211;MOQUEGUA;GENERAL SÁNCHEZ CERRO;YUNGA;75.0;;;;;;;;;;;
180301;MOQUEGUA;ILO;ILO;97.9;520.0;513.0;3.0;17.9;30.7;48.5;2.6;14.9;39.9;42.6;Q1
180302;MOQUEGUA;ILO;EL ALGARROBAL;100.0;464.0;442.0;0.0;37.5;50.0;12.5;0.0;50.0;37.5;12.5;Q3
180303;MOQUEGUA;ILO;PACOCHA;97.6;554.0;548.0;1.2;4.8;32.6;61.4;0.0;3.7;38.0;58.2;Q1
190101;PASCO;PASCO;CHAUPIMARCA;98.9;497.0;490.0;4.0;23.7;35.3;36.9;5.3;18.5;43.7;32.5;Q1
190102;PASCO;PASCO;HUACHON;100.0;450.0;473.0;4.8;41.9;40.3;12.9;1.6;27.4;46.8;24.2;Q2
190103;PASCO;PASCO;HUARIACA;98.5;503.0;491.0;9.5;19.0;23.4;48.1;6.4;21.1;36.0;36.5;Q1
190104;PASCO;PASCO;HUAYLLAY;98.1;478.0;459.0;5.4;27.8;41.5;25.3;6.0;27.0;48.4;18.6;Q2
190105;PASCO;PASCO;NINACACA;98.4;466.0;477.0;14.8;24.2;32.3;28.7;12.9;10.1;46.9;30.2;Q2
190106;PASCO;PASCO;PALLANCHACRA;100.0;495.0;449.0;0.0;31.3;37.5;31.2;6.3;31.3;50.0;12.5;Q2
190107;PASCO;PASCO;PAUCARTAMBO;98.3;468.0;483.0;10.9;24.5;42.0;22.6;8.6;17.8;41.4;32.2;Q1
190108;PASCO;PASCO;SAN FRANCISCO DE ASIS DE YARUSYACAN;100.0;452.0;471.0;14.9;29.6;40.7;14.8;3.7;25.9;51.9;18.5;Q2
190109;PASCO;PASCO;SIMON BOLIVAR;99.5;501.0;493.0;3.4;21.4;38.9;36.3;4.9;16.0;47.6;31.5;Q1
190110;PASCO;PASCO;TICLACAYAN;100.0;471.0;463.0;12.8;25.5;36.2;25.5;4.3;23.4;51.1;21.3;Q2
190111;PASCO;PASCO;TINYAHUARCO;96.9;480.0;480.0;5.3;35.3;24.9;34.6;10.6;21.3;36.4;31.7;Q2
190112;PASCO;PASCO;VICCO;94.1;473.0;484.0;6.3;18.8;40.6;34.4;6.3;18.8;40.6;34.4;Q1
190113;PASCO;PASCO;YANACANCHA;98.1;496.0;488.0;5.9;21.1;35.4;37.5;6.3;17.2;43.6;32.9;Q1
190201;PASCO;DANIEL ALCIDES CARRIÓN;YANAHUANCA;100.0;484.0;516.0;5.4;31.8;28.6;34.3;3.6;14.7;35.2;46.6;Q1
190202;PASCO;DANIEL ALCIDES CARRIÓN;CHACAYAN;100.0;488.0;481.0;9.7;22.6;32.3;35.5;12.9;12.9;41.9;32.3;Q2
190203;PASCO;DANIEL ALCIDES CARRIÓN;GOYLLARISQUIZGA;100.0;455.0;479.0;11.1;22.2;66.7;0.0;11.1;11.1;44.4;33.3;Q2
190204;PASCO;DANIEL ALCIDES CARRIÓN;PAUCAR;97.1;466.0;517.0;8.6;31.5;32.2;27.7;11.5;8.6;28.7;51.3;Q1
190205;PASCO;DANIEL ALCIDES CARRIÓN;SAN PEDRO DE PILLAO;100.0;455.0;450.0;0.0;64.3;28.6;7.1;0.0;42.9;50.0;7.1;Q2
190206;PASCO;DANIEL ALCIDES CARRIÓN;SANTA ANA DE TUSI;100.0;531.0;578.0;0.0;17.8;29.4;52.8;0.0;8.9;11.8;79.3;Q1
190207;PASCO;DANIEL ALCIDES CARRIÓN;TAPUC;100.0;461.0;499.0;0.0;35.3;47.1;17.6;5.9;11.8;41.2;41.2;Q1
190208;PASCO;DANIEL ALCIDES CARRIÓN;VILCABAMBA;100.0;446.0;451.0;0.0;63.6;27.3;9.1;0.0;36.4;54.5;9.1;Q2
190301;PASCO;OXAPAMPA;OXAPAMPA;98.7;495.0;487.0;4.3;26.6;33.2;35.9;4.7;20.0;43.5;31.8;Q1
190302;PASCO;OXAPAMPA;CHONTABAMBA;100.0;480.0;465.0;7.7;15.4;46.2;30.7;7.7;30.7;46.2;15.4;Q2
190303;PASCO;OXAPAMPA;HUANCABAMBA;98.1;484.0;476.0;3.8;25.6;39.9;30.8;5.7;20.1;47.0;27.2;Q2
190304;PASCO;OXAPAMPA;PALCAZU;92.9;434.0;434.0;19.1;37.7;28.1;15.1;17.3;26.3;41.3;15.1;Q3
190305;PASCO;OXAPAMPA;POZUZO;94.8;470.0;489.0;8.8;39.6;21.9;29.7;7.3;19.4;44.8;28.6;Q1
190306;PASCO;OXAPAMPA;PUERTO BERMUDEZ;88.3;394.0;368.0;38.4;33.5;18.2;9.8;47.1;29.5;18.2;5.2;Q4
190307;PASCO;OXAPAMPA;VILLA RICA;98.4;481.0;478.0;7.8;23.4;39.9;28.9;8.6;19.1;43.0;29.3;Q2
190308;PASCO;OXAPAMPA;CONSTITUCIËN;94.2;423.0;415.0;20.4;44.0;26.0;9.6;28.0;27.5;34.0;10.4;Q3
200101;PIURA;PIURA;PIURA;96.5;518.0;493.0;2.8;17.5;34.4;45.4;4.4;18.2;45.1;32.3;Q1
200104;PIURA;PIURA;CASTILLA;97.2;509.0;489.0;2.4;21.0;35.8;40.8;4.6;17.5;46.6;31.2;Q1
200105;PIURA;PIURA;CATACAOS;96.8;480.0;467.0;5.7;26.3;40.3;27.8;6.7;22.3;49.4;21.6;Q2
200107;PIURA;PIURA;CURA MORI;98.6;475.0;480.0;6.3;30.2;36.8;26.8;7.0;20.3;47.6;25.1;Q2
200108;PIURA;PIURA;EL TALLÁN;95.5;433.0;436.0;10.8;46.5;35.0;7.8;13.1;26.1;52.0;8.8;Q3
200109;PIURA;PIURA;LA ARENA;98.1;481.0;487.0;7.4;24.0;39.1;29.5;6.2;18.3;45.8;29.7;Q1
200110;PIURA;PIURA;LA UNION;96.5;487.0;486.0;4.6;25.3;39.7;30.4;6.4;17.7;45.0;30.9;Q1
200111;PIURA;PIURA;LAS LOMAS;98.3;465.0;445.0;7.8;28.8;42.0;21.4;13.4;26.2;44.3;16.1;Q3
200114;PIURA;PIURA;TAMBO GRANDE;97.3;452.0;448.0;11.5;33.2;36.2;19.1;13.1;26.2;42.5;18.3;Q3
200115;PIURA;PIURA;VEINTISÉIS DE OCTUBRE;96.8;500.0;475.0;3.9;19.8;39.3;37.0;5.8;20.5;49.1;24.6;Q2
200201;PIURA;AYABACA;AYABACA;97.0;441.0;433.0;19.6;32.4;30.8;17.2;20.6;27.4;36.6;15.4;Q3
200202;PIURA;AYABACA;FRIAS;98.4;431.0;432.0;24.8;28.2;31.3;15.7;23.4;23.3;38.4;14.9;Q3
200203;PIURA;AYABACA;JILILI;100.0;474.0;456.0;11.6;27.9;20.9;39.5;18.6;18.6;34.9;27.9;Q2
200204;PIURA;AYABACA;LAGUNAS;98.8;425.0;434.0;19.3;42.8;22.3;15.6;15.0;31.2;42.0;11.8;Q3
200205;PIURA;AYABACA;MONTERO;98.1;459.0;448.0;9.7;30.3;44.9;15.1;17.2;19.9;44.0;18.9;Q3
200206;PIURA;AYABACA;PACAIPAMPA;98.2;415.0;423.0;30.0;31.9;26.5;11.5;25.1;28.7;31.7;14.6;Q3
200207;PIURA;AYABACA;PAIMAS;97.6;474.0;471.0;8.1;27.3;35.5;29.0;9.7;22.7;37.7;29.8;Q2
200208;PIURA;AYABACA;SAPILLICA;99.1;435.0;424.0;20.2;35.6;28.1;16.1;20.0;28.5;41.5;10.1;Q3
200209;PIURA;AYABACA;SICCHEZ;93.5;504.0;477.0;4.0;7.3;47.6;41.1;4.0;17.4;58.1;20.5;Q2
200210;PIURA;AYABACA;SUYO;97.2;473.0;460.0;6.9;33.2;34.7;25.2;9.2;30.1;40.4;20.4;Q2
200301;PIURA;HUANCABAMBA;HUANCABAMBA;97.3;441.0;441.0;24.2;30.0;22.3;23.5;22.4;24.0;31.2;22.4;Q3
200302;PIURA;HUANCABAMBA;CANCHAQUE;97.1;455.0;440.0;14.6;38.8;22.7;24.0;20.4;30.3;32.7;16.6;Q3
200303;PIURA;HUANCABAMBA;EL CARMEN DE LA FRONTERA;97.5;410.0;389.0;24.4;46.1;20.6;8.9;37.4;29.0;28.8;4.9;Q4
200304;PIURA;HUANCABAMBA;HUARMACA;96.5;394.0;392.0;36.4;37.4;20.0;6.2;36.3;33.3;22.6;7.8;Q4
200305;PIURA;HUANCABAMBA;LALAQUIZ;95.3;421.0;418.0;14.6;59.0;22.8;3.6;12.8;45.6;36.4;5.2;Q3
200306;PIURA;HUANCABAMBA;SAN MIGUEL DE EL FAIQUE;97.2;423.0;427.0;27.0;35.0;16.8;21.2;28.1;25.0;26.3;20.7;Q3
200307;PIURA;HUANCABAMBA;SONDOR;97.6;431.0;433.0;23.0;29.4;32.8;14.8;22.6;21.4;41.2;14.8;Q3
200308;PIURA;HUANCABAMBA;SONDORILLO;98.5;412.0;412.0;31.8;32.2;23.7;12.3;31.0;29.2;22.8;17.0;Q4
200401;PIURA;MORROPÓN;CHULUCANAS;96.3;494.0;498.0;4.9;24.0;33.7;37.4;6.1;18.3;39.6;36.0;Q1
200402;PIURA;MORROPÓN;BUENOS AIRES;96.3;481.0;472.0;2.3;27.6;44.3;25.9;5.3;23.6;46.7;24.3;Q2
200403;PIURA;MORROPÓN;CHALACO;99.5;499.0;510.0;6.0;18.5;34.8;40.8;9.2;15.8;32.6;42.4;Q1
200404;PIURA;MORROPÓN;LA MATANZA;99.6;481.0;468.0;4.2;21.2;45.6;29.0;7.2;18.5;55.1;19.2;Q2
200405;PIURA;MORROPÓN;MORROPON;98.3;475.0;473.0;9.0;23.9;40.8;26.3;4.0;19.8;53.3;22.9;Q2
200406;PIURA;MORROPÓN;SALITRAL;98.2;484.0;494.0;4.9;19.3;48.8;27.0;2.4;12.4;55.0;30.2;Q1
200407;PIURA;MORROPÓN;SAN JUAN DE BIGOTE;100.0;485.0;482.0;4.1;27.9;43.3;24.7;8.2;25.8;44.5;21.4;Q1
200408;PIURA;MORROPÓN;SANTA CATALINA DE MOSSA;98.4;489.0;496.0;6.3;25.6;30.9;37.2;7.1;23.6;39.2;30.2;Q1
200409;PIURA;MORROPÓN;SANTO DOMINGO;100.0;453.0;427.0;11.5;33.5;35.7;19.3;20.5;35.3;33.8;10.4;Q3
200410;PIURA;MORROPÓN;YAMANGO;98.1;450.0;443.0;16.8;24.8;40.0;18.3;20.6;20.6;41.1;17.6;Q3
200501;PIURA;PAITA;PAITA;96.7;497.0;477.0;3.1;21.3;39.3;36.3;3.3;22.2;50.0;24.6;Q2
200502;PIURA;PAITA;AMOTAPE;100.0;487.0;479.0;3.1;34.4;25.0;37.5;18.8;18.8;18.8;43.7;Q2
200503;PIURA;PAITA;ARENAL;100.0;396.0;396.0;20.0;70.0;0.0;10.0;30.0;50.0;10.0;10.0;Q4
200504;PIURA;PAITA;COLAN;97.4;505.0;481.0;5.5;17.2;34.9;42.5;5.8;20.3;44.7;29.1;Q2
200505;PIURA;PAITA;LA HUACA;96.3;471.0;476.0;5.8;28.6;45.4;20.2;3.1;21.4;54.2;21.2;Q2
200506;PIURA;PAITA;TAMARINDO;100.0;466.0;456.0;11.1;33.3;27.2;28.4;11.1;27.2;40.7;21.0;Q2
200507;PIURA;PAITA;VICHAYAL;100.0;433.0;446.0;11.2;42.9;38.8;7.1;7.1;28.6;53.1;11.2;Q3
200601;PIURA;SULLANA;SULLANA;98.4;500.0;480.0;3.5;20.8;39.2;36.5;4.4;20.0;48.5;27.2;Q2
200602;PIURA;SULLANA;BELLAVISTA;96.0;478.0;462.0;4.0;28.7;40.7;26.5;6.3;21.7;54.2;17.8;Q2
200603;PIURA;SULLANA;IGNACIO ESCUDERO;99.3;473.0;466.0;6.4;26.8;41.1;25.7;7.3;21.7;49.2;21.8;Q2
200604;PIURA;SULLANA;LANCONES;98.5;455.0;445.0;12.7;32.1;34.6;20.6;17.9;27.8;35.3;19.0;Q3
200605;PIURA;SULLANA;MARCAVELICA;98.9;495.0;497.0;2.3;22.3;38.7;36.7;3.7;17.8;42.9;35.5;Q1
200606;PIURA;SULLANA;MIGUEL CHECA;100.0;484.0;486.0;2.3;23.3;45.5;28.9;4.5;22.6;41.0;31.9;Q1
200607;PIURA;SULLANA;QUERECOTILLO;98.4;484.0;477.0;6.3;24.7;36.8;32.2;8.0;20.4;40.5;31.1;Q2
200608;PIURA;SULLANA;SALITRAL;99.2;504.0;487.0;2.5;15.0;50.1;32.4;4.1;9.2;63.3;23.3;Q1
200701;PIURA;TALARA;PARIÑAS;96.7;478.0;465.0;6.9;28.7;35.3;29.0;8.1;28.5;39.8;23.6;Q2
200702;PIURA;TALARA;EL ALTO;96.8;482.0;465.0;4.1;25.5;40.7;29.7;5.4;17.5;59.8;17.3;Q2
200703;PIURA;TALARA;LA BREA;97.4;493.0;475.0;2.8;24.0;42.5;30.7;3.8;23.1;49.4;23.7;Q2
200704;PIURA;TALARA;LOBITOS;100.0;485.0;450.0;0.0;36.8;42.1;21.1;5.3;42.1;36.8;15.8;Q2
200705;PIURA;TALARA;LOS ORGANOS;95.1;464.0;446.0;11.3;27.8;34.8;26.1;10.4;30.8;45.7;13.0;Q3
200706;PIURA;TALARA;MANCORA;97.2;446.0;418.0;16.7;35.3;30.6;17.5;17.0;40.4;35.0;7.6;Q3
200801;PIURA;SECHURA;SECHURA;97.6;490.0;489.0;3.5;22.1;43.5;30.9;3.6;17.4;49.3;29.8;Q1
200802;PIURA;SECHURA;BELLAVISTA DE LA UNION;98.7;517.0;523.0;0.0;14.4;40.2;45.4;1.3;10.3;37.7;50.6;Q1
200803;PIURA;SECHURA;BERNAL;97.9;473.0;467.0;6.9;26.9;44.5;21.6;8.3;23.4;46.7;21.6;Q2
200804;PIURA;SECHURA;CRISTO NOS VALGA;99.0;447.0;450.0;10.9;43.2;31.4;14.6;8.6;29.5;46.3;15.7;Q2
200805;PIURA;SECHURA;VICE;98.3;460.0;474.0;11.1;30.5;36.6;21.8;10.2;18.1;42.0;29.7;Q2
200806;PIURA;SECHURA;RINCONADA LLICUAR;98.1;517.0;522.0;5.6;13.2;37.7;43.5;1.9;13.1;35.8;49.3;Q1
210101;PUNO;PUNO;PUNO;98.8;512.0;515.0;3.5;19.3;32.8;44.4;3.1;13.1;41.0;42.8;Q1
210102;PUNO;PUNO;ACORA;100.0;416.0;428.0;24.2;40.8;27.5;7.5;16.7;33.3;37.5;12.5;Q3
210103;PUNO;PUNO;AMANTANI;98.0;390.0;392.0;26.4;50.7;18.9;4.1;22.8;46.1;27.0;4.1;Q4
210104;PUNO;PUNO;ATUNCOLLA;100.0;406.0;432.0;24.7;48.9;22.1;4.2;14.0;36.6;39.8;9.6;Q3
210105;PUNO;PUNO;CAPACHICA;98.8;425.0;434.0;23.2;35.6;31.4;9.8;18.5;24.2;43.9;13.4;Q3
210106;PUNO;PUNO;CHUCUITO;100.0;412.0;438.0;29.3;34.2;31.6;4.9;12.3;34.2;38.9;14.7;Q3
210107;PUNO;PUNO;COATA;98.9;439.0;471.0;8.9;44.8;38.6;7.7;10.3;19.3;49.8;20.6;Q2
210108;PUNO;PUNO;HUATA;98.1;452.0;473.0;4.1;43.0;39.2;13.7;0.0;21.6;64.7;13.7;Q2
210109;PUNO;PUNO;MAÑAZO;96.7;451.0;460.0;15.7;30.2;36.1;18.0;14.8;19.7;41.0;24.6;Q2
210110;PUNO;PUNO;PAUCARCOLLA;100.0;441.0;453.0;14.9;40.2;23.9;20.9;9.0;29.8;38.8;22.4;Q2
210111;PUNO;PUNO;PICHACANI;98.2;415.0;416.0;22.1;51.9;20.5;5.6;20.3;40.7;31.5;7.5;Q3
210112;PUNO;PUNO;PLATERIA;97.1;430.0;416.0;17.5;26.6;49.5;6.3;23.5;20.6;52.9;2.9;Q3
210114;PUNO;PUNO;TIQUILLACA;100.0;424.0;409.0;28.6;28.6;35.7;7.1;14.3;57.1;21.4;7.1;Q4
210115;PUNO;PUNO;VILQUE;100.0;519.0;521.0;0.0;10.5;36.8;52.6;0.0;10.5;42.1;47.4;Q1
210201;PUNO;AZÁNGARO;AZANGARO;98.8;465.0;469.0;12.5;29.8;31.1;26.6;10.6;20.1;42.0;27.2;Q2
210202;PUNO;AZÁNGARO;ACHAYA;100.0;466.0;511.0;10.0;10.0;70.0;10.0;0.0;0.0;70.0;30.0;Q1
210203;PUNO;AZÁNGARO;ARAPA;96.3;430.0;432.0;19.4;42.0;23.7;15.0;17.9;27.2;43.7;11.2;Q3
210204;PUNO;AZÁNGARO;ASILLO;99.1;433.0;441.0;19.4;37.5;30.2;12.9;19.1;23.0;40.9;17.0;Q3
210205;PUNO;AZÁNGARO;CAMINACA;100.0;414.0;431.0;22.2;44.4;27.8;5.6;5.6;38.9;50.0;5.6;Q3
210206;PUNO;AZÁNGARO;CHUPA;100.0;437.0;432.0;14.7;39.1;38.9;7.3;7.4;34.2;53.6;4.9;Q3
210207;PUNO;AZÁNGARO;JOSE DOMINGO CHOQUEHUANCA;97.1;440.0;441.0;7.5;52.8;33.7;6.0;7.2;30.0;56.6;6.2;Q3
210208;PUNO;AZÁNGARO;MUÑANI;82.2;;;;;;;;;;;
210209;PUNO;AZÁNGARO;POTONI;100.0;430.0;434.0;19.7;43.5;22.2;14.6;14.4;37.7;31.3;16.5;Q3
210210;PUNO;AZÁNGARO;SAMAN;98.9;407.0;423.0;24.1;46.1;25.2;4.7;21.0;33.3;33.3;12.3;Q3
210211;PUNO;AZÁNGARO;SAN ANTON;98.2;435.0;421.0;15.2;36.4;36.6;11.7;19.3;31.5;38.4;10.8;Q3
210212;PUNO;AZÁNGARO;SAN JOSE;100.0;434.0;432.0;15.3;32.6;45.1;7.0;18.6;18.9;55.6;6.9;Q3
210213;PUNO;AZÁNGARO;SAN JUAN DE SALINAS;100.0;420.0;435.0;17.5;39.2;39.0;4.3;4.3;48.0;39.1;8.6;Q3
210214;PUNO;AZÁNGARO;SANTIAGO DE PUPUJA;100.0;472.0;430.0;20.0;15.0;30.0;35.0;15.0;40.0;30.0;15.0;Q3
210215;PUNO;AZÁNGARO;TIRAPATA;100.0;395.0;391.0;40.4;36.2;17.0;6.4;42.6;27.7;21.3;8.5;Q4
210301;PUNO;CARABAYA;MACUSANI;99.4;474.0;489.0;7.3;29.5;35.6;27.6;6.8;17.1;45.5;30.6;Q1
210302;PUNO;CARABAYA;AJOYANI;96.4;473.0;488.0;7.1;34.5;35.3;23.0;0.0;22.6;46.8;30.6;Q1
210303;PUNO;CARABAYA;AYAPATA;100.0;438.0;454.0;11.4;47.6;30.4;10.5;2.9;32.4;52.2;12.5;Q2
210304;PUNO;CARABAYA;COASA;100.0;445.0;441.0;9.5;52.6;22.1;15.8;7.4;43.2;35.8;13.7;Q3
210305;PUNO;CARABAYA;CORANI;100.0;463.0;501.0;7.4;38.9;37.0;16.7;0.0;13.0;59.3;27.8;Q1
210306;PUNO;CARABAYA;CRUCERO;97.7;434.0;434.0;12.7;47.8;27.4;12.1;11.5;38.4;38.6;11.5;Q3
