REGION,PROVINCIA,LECT_EN INICIO_2016,LECT_EN PROCESO_2016,LECT_PREVIO AL INICIO_2016,LECT_SATISFACTORIO_2016,MAT_EN INICIO_2016,MAT_EN PROCESO_2016,MAT_PREVIO AL INICIO_2016,MAT_SATISFACTORIO_2016,MEDIDA PROMEDIO COMPRENSION LECTORA_2016,MEDIDA PROMEDIO MATEMATICA_2016,LECT_EN INICIO_2018,LECT_EN PROCESO_2018,LECT_PREVIO AL INICIO_2018,LECT_SATISFACTORIO_2018,MAT_EN INICIO_2018,MAT_EN PROCESO_2018,MAT_PREVIO AL INICIO_2018,MAT_SATISFACTORIO_2018,MEDIDA PROMEDIO COMPRENSION LECTORA_2018,MEDIDA PROMEDIO MATEMATICA_2018,VAB_Administración_Pública_y_Defensa_2016,VAB_Administración_Pública_y_Defensa_2018,VAB_Electricidad_Gas_y_Agua_2016,VAB_Electricidad_Gas_y_Agua_2018,VAB_Telecom_y_Otros_Serv_de_Información_2016,VAB_Telecom_y_Otros_Serv_de_Información_2018,CUARTIL_2024
HUANCAVELICA,ANGARAES,27.0,40.5,0.0,32.4,8.1,56.8,0.0,35.1,487.0,528.0,34.8,30.3,11.6,23.3,23.2,46.6,9.3,21.0,450.0,462.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,ANGARAES,50.0,45.0,0.0,5.0,2.5,65.0,0.0,32.5,449.0,509.0,45.8,25.0,25.0,4.2,25.0,41.7,20.8,12.5,403.0,429.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,ANGARAES,80.0,0.0,20.0,0.0,46.7,26.7,6.7,20.0,390.0,436.0,56.5,21.7,13.0,8.7,17.4,52.2,0.0,30.4,428.0,496.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,ANGARAES,37.5,37.5,0.0,25.0,0.0,87.5,0.0,12.5,475.0,499.0,33.3,16.7,33.3,16.7,33.3,33.3,16.7,16.7,459.0,434.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,ANGARAES,17.3,30.7,9.0,43.0,15.6,21.7,4.5,58.2,495.0,530.0,18.4,39.3,8.4,34.0,9.6,36.4,3.8,50.2,484.0,523.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,ANGARAES,15.4,46.2,23.1,15.4,30.8,23.1,23.1,23.1,445.0,449.0,,,,,,,,,,,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,ANGARAES,33.3,28.6,28.6,9.5,19.0,28.6,28.6,23.8,414.0,430.0,50.0,18.7,25.0,6.3,0.0,75.0,18.8,6.2,391.0,446.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,ANGARAES,37.5,13.5,49.0,0.0,33.3,26.0,40.6,0.0,361.0,377.0,,,,,,,,,,,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,CASTROVIRREYNA,,,,,,,,,,,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,559.0,600.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,CASTROVIRREYNA,26.7,60.0,6.7,6.7,6.7,60.0,0.0,33.3,457.0,509.0,25.8,32.2,25.8,16.1,25.8,51.6,16.1,6.4,423.0,431.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CASTROVIRREYNA,72.9,20.8,0.0,6.3,53.1,33.3,7.3,6.3,423.0,427.0,37.5,37.5,0.0,25.0,37.5,12.5,0.0,50.0,461.0,487.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,CASTROVIRREYNA,29.5,31.1,23.0,16.4,29.5,31.1,32.8,6.6,437.0,405.0,22.8,40.9,2.3,34.1,15.9,54.5,2.3,27.3,496.0,486.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,CASTROVIRREYNA,75.0,0.0,0.0,25.0,50.0,25.0,0.0,25.0,452.0,460.0,,,,,,,,,,,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CASTROVIRREYNA,23.8,35.7,19.0,21.4,35.7,57.1,0.0,7.1,463.0,447.0,50.0,33.3,0.0,16.7,33.3,50.0,16.7,0.0,462.0,425.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CASTROVIRREYNA,66.7,33.3,0.0,0.0,0.0,83.3,16.7,0.0,431.0,464.0,50.0,16.7,33.3,0.0,50.0,50.0,0.0,0.0,356.0,424.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,CASTROVIRREYNA,57.1,42.9,0.0,0.0,42.9,42.9,0.0,14.3,434.0,434.0,20.0,20.0,20.0,40.0,20.0,40.0,0.0,40.0,459.0,481.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,CASTROVIRREYNA,63.9,19.4,16.7,0.0,80.6,9.7,9.7,0.0,410.0,394.0,22.2,55.6,11.1,11.1,22.2,55.6,0.0,22.2,455.0,477.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,CASTROVIRREYNA,60.0,40.0,0.0,0.0,20.0,80.0,0.0,0.0,443.0,452.0,,,,,,,,,,,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,CASTROVIRREYNA,,,,,,,,,,,50.0,10.0,0.0,40.0,10.0,80.0,0.0,10.0,465.0,474.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CASTROVIRREYNA,17.6,52.9,0.0,29.4,17.6,64.7,0.0,17.6,487.0,467.0,43.4,26.2,12.8,17.6,35.0,39.0,9.0,18.0,441.0,437.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CHURCAMPA,46.3,21.0,26.8,6.0,37.6,38.0,16.4,8.0,408.0,426.0,38.9,20.4,32.4,8.3,35.2,36.1,20.4,8.3,400.0,420.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,CHURCAMPA,54.0,11.4,32.7,1.9,49.9,20.9,25.5,3.8,383.0,385.0,39.4,18.2,12.1,30.3,9.1,54.5,6.1,30.3,456.0,486.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,CHURCAMPA,29.4,36.3,4.9,29.3,20.8,48.8,2.5,28.0,485.0,483.0,31.0,29.1,12.0,27.9,18.9,36.9,4.9,39.3,468.0,496.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,CHURCAMPA,39.8,28.9,20.4,10.9,31.5,40.0,8.9,19.6,428.0,453.0,29.3,27.7,3.1,40.0,9.2,67.7,0.0,23.1,489.0,491.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CHURCAMPA,50.0,18.4,28.9,2.6,47.4,15.8,36.8,0.0,396.0,379.0,43.2,24.3,24.3,8.1,21.7,43.2,24.3,10.8,415.0,427.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CHURCAMPA,38.5,15.4,38.5,7.7,53.8,7.7,38.5,0.0,399.0,369.0,45.0,22.5,30.0,2.5,40.0,27.5,30.0,2.5,390.0,386.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,CHURCAMPA,38.0,51.0,0.0,11.0,28.0,46.0,0.0,26.0,462.0,484.0,17.9,39.3,10.7,32.1,7.2,64.3,0.0,28.6,474.0,499.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,CHURCAMPA,31.0,37.9,13.8,17.2,39.7,36.2,6.9,17.2,451.0,451.0,18.9,25.0,13.3,42.8,16.9,21.5,5.5,56.1,494.0,528.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,CHURCAMPA,7.1,52.4,0.0,40.5,7.1,45.2,0.0,47.6,515.0,529.0,5.9,47.0,5.9,41.2,23.5,53.0,5.9,17.6,491.0,454.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,CHURCAMPA,9.0,33.3,12.0,45.7,21.3,36.6,6.0,36.1,500.0,488.0,36.8,29.5,2.6,31.1,16.3,52.4,0.0,31.3,480.0,489.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,28.6,0.0,71.4,0.0,28.6,14.3,57.1,0.0,336.0,337.0,46.8,26.6,17.4,9.2,27.5,54.6,4.4,13.5,420.0,456.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,36.5,28.9,21.1,13.4,28.7,35.7,21.4,14.2,428.0,432.0,36.0,27.6,21.9,14.5,25.8,37.7,14.8,21.8,431.0,448.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUANCAVELICA,31.3,30.4,4.6,33.7,11.0,47.9,8.3,32.8,484.0,494.0,32.1,33.0,6.5,28.4,14.8,50.4,2.7,32.1,478.0,500.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,HUANCAVELICA,58.3,25.0,16.7,0.0,50.0,33.3,8.3,8.3,416.0,410.0,20.0,40.0,0.0,40.0,0.0,80.0,0.0,20.0,514.0,490.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,HUANCAVELICA,30.6,36.0,20.4,12.9,16.7,33.9,10.8,38.7,446.0,480.0,48.1,16.5,27.2,8.1,44.1,32.0,11.8,12.2,409.0,439.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,40.6,25.0,6.3,28.1,34.4,25.0,9.4,31.2,465.0,487.0,42.9,18.4,32.7,6.1,28.6,51.0,16.4,4.1,389.0,422.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,HUANCAVELICA,22.4,33.5,3.6,40.5,15.5,45.0,5.4,34.2,503.0,497.0,16.8,31.8,4.2,47.2,11.1,40.8,2.9,45.2,511.0,516.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,HUANCAVELICA,41.7,23.5,25.7,9.1,40.5,31.5,18.0,10.0,413.0,421.0,36.7,19.7,29.7,13.9,29.9,36.4,17.1,16.7,422.0,431.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,55.6,33.3,0.0,11.1,55.6,22.2,11.1,11.1,459.0,408.0,87.5,0.0,12.5,0.0,12.5,75.0,0.0,12.5,407.0,484.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,HUANCAVELICA,0.0,57.9,0.0,42.1,0.0,47.4,0.0,52.6,516.0,539.0,10.5,42.1,0.0,47.4,0.0,52.6,0.0,47.4,506.0,531.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUANCAVELICA,16.7,66.7,0.0,16.7,50.0,50.0,0.0,0.0,481.0,430.0,0.0,20.0,0.0,80.0,20.0,20.0,0.0,60.0,540.0,525.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,HUANCAVELICA,51.4,27.1,21.4,0.0,44.3,7.1,48.6,0.0,389.0,351.0,33.3,33.3,33.3,0.0,33.3,50.0,16.7,0.0,383.0,427.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUANCAVELICA,31.3,43.8,6.3,18.8,18.8,56.3,0.0,25.0,469.0,494.0,26.9,34.6,23.1,15.4,30.8,26.9,15.4,26.9,429.0,450.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,HUANCAVELICA,16.7,33.3,0.0,50.0,16.7,50.0,0.0,33.3,516.0,490.0,0.0,16.7,0.0,83.3,16.7,16.7,0.0,66.7,539.0,594.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUANCAVELICA,32.4,51.7,2.6,13.4,12.8,37.8,2.6,46.8,461.0,517.0,31.5,42.8,5.7,20.0,11.4,51.4,2.9,34.3,466.0,495.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,25.7,54.3,0.0,20.0,14.3,65.7,8.6,11.4,479.0,460.0,40.5,16.2,24.4,18.9,37.9,40.5,10.8,10.8,420.0,433.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUANCAVELICA,42.9,14.3,28.6,14.3,14.3,14.3,42.9,28.6,423.0,452.0,20.0,60.0,0.0,20.0,40.0,40.0,20.0,0.0,476.0,429.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,HUANCAVELICA,33.3,27.8,33.3,5.6,33.3,27.8,16.7,22.2,409.0,441.0,45.2,19.4,32.3,3.2,32.3,51.6,9.7,6.5,388.0,427.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUANCAVELICA,46.3,18.1,32.5,3.0,40.0,31.8,21.5,6.8,393.0,408.0,44.7,18.3,29.3,7.7,29.0,48.0,13.0,9.0,400.0,435.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,HUAYTARÁ,25.0,25.0,50.0,0.0,75.0,25.0,0.0,0.0,387.0,403.0,44.4,11.1,22.2,22.3,22.2,44.4,11.1,22.3,434.0,450.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUAYTARÁ,22.2,38.9,5.6,33.3,22.2,55.6,8.3,13.9,489.0,453.0,11.4,28.6,0.0,60.0,5.7,48.6,0.0,45.7,541.0,526.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUAYTARÁ,42.9,42.9,0.0,14.3,0.0,71.4,14.3,14.3,461.0,459.0,60.0,20.0,20.0,0.0,60.0,20.0,20.0,0.0,379.0,397.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,HUAYTARÁ,55.6,44.4,0.0,0.0,33.3,44.4,0.0,22.2,442.0,456.0,33.3,0.0,16.7,50.0,33.3,50.0,0.0,16.7,452.0,455.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUAYTARÁ,25.9,23.5,22.2,28.4,45.7,28.4,14.8,11.1,447.0,413.0,47.0,12.0,25.0,16.0,21.0,36.0,31.0,12.0,416.0,420.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUAYTARÁ,11.1,66.7,0.0,22.2,0.0,88.9,0.0,11.1,491.0,475.0,0.0,42.9,0.0,57.1,0.0,57.1,0.0,42.9,519.0,535.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUAYTARÁ,18.8,31.3,0.0,50.0,9.4,56.3,3.1,31.3,512.0,509.0,46.2,23.1,11.5,19.2,23.1,19.2,19.2,38.4,443.0,464.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,HUAYTARÁ,16.7,66.7,0.0,16.7,66.7,33.3,0.0,0.0,496.0,420.0,58.3,16.7,25.0,0.0,50.0,25.0,25.0,0.0,388.0,387.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,HUAYTARÁ,0.0,50.0,0.0,50.0,0.0,50.0,0.0,50.0,551.0,560.0,20.0,60.0,20.0,0.0,0.0,100.0,0.0,0.0,457.0,466.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,HUAYTARÁ,25.0,46.1,5.6,23.3,26.4,23.6,0.0,50.0,485.0,496.0,60.0,20.0,20.0,0.0,60.0,20.0,20.0,0.0,390.0,390.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,HUAYTARÁ,,,,,,,,,,,,,,,,,,,,,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,HUAYTARÁ,,,,,,,,,,,42.9,28.6,14.3,14.3,42.9,42.9,0.0,14.3,449.0,455.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,36.7,33.3,19.7,10.3,35.5,41.9,19.2,3.4,432.0,411.0,8.4,36.1,0.0,55.5,0.0,33.4,0.0,66.6,537.0,572.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,56.5,17.1,23.1,3.2,43.1,37.5,16.7,2.8,399.0,410.0,11.1,66.7,0.0,22.2,0.0,38.9,0.0,61.1,494.0,561.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,29.7,45.3,11.3,13.7,33.6,50.7,7.7,8.0,454.0,446.0,39.5,27.9,20.9,11.6,18.6,46.5,11.6,23.3,424.0,458.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,36.3,17.3,42.3,4.0,29.7,21.3,47.7,1.3,381.0,372.0,38.4,16.6,34.7,10.3,44.7,28.3,20.6,6.4,398.0,404.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,48.1,29.8,14.6,7.5,29.6,42.9,14.9,12.6,426.0,434.0,38.7,24.7,19.5,17.1,24.5,40.9,13.8,20.8,432.0,452.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,46.2,25.7,21.4,6.7,35.8,35.1,18.9,10.2,415.0,428.0,30.2,28.8,4.6,36.5,15.4,40.2,2.9,41.5,482.0,510.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,22.4,44.9,12.2,20.4,22.4,40.8,14.3,22.4,460.0,455.0,37.9,30.2,22.1,9.8,29.8,39.7,14.3,16.2,420.0,439.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,45.7,28.3,20.7,5.3,32.3,43.7,16.3,7.7,414.0,426.0,47.1,23.5,17.7,11.8,19.6,56.9,11.8,11.7,418.0,456.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,20.7,33.6,6.3,39.3,14.2,35.3,6.1,44.4,499.0,511.0,17.7,24.6,4.7,52.9,8.4,36.9,3.0,51.8,520.0,538.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,44.2,29.3,20.7,5.8,33.2,37.0,19.5,10.3,411.0,427.0,32.6,31.8,5.3,30.3,23.5,35.4,6.3,34.8,465.0,491.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,,,,,,,,,,,50.0,21.4,26.2,2.4,40.5,28.5,23.9,7.1,397.0,408.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,49.7,23.0,19.3,8.0,27.7,41.1,15.9,15.3,420.0,444.0,40.3,19.2,23.4,17.1,35.0,34.8,13.8,16.3,427.0,436.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,5.9,70.6,0.0,23.5,0.0,52.9,0.0,47.1,504.0,531.0,44.4,27.8,5.6,22.2,16.7,50.0,11.1,22.2,456.0,471.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,
HUANCAVELICA,TAYACAJA,29.8,41.2,8.2,20.8,9.7,53.3,16.2,20.8,460.0,458.0,29.2,26.3,12.2,32.3,14.5,51.1,8.0,26.3,465.0,486.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q3
HUANCAVELICA,TAYACAJA,50.0,29.5,9.1,11.4,38.6,36.4,15.9,9.1,434.0,419.0,23.1,7.7,15.4,53.7,15.4,46.2,0.0,38.4,492.0,516.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,50.0,32.5,2.5,15.0,27.5,32.5,12.5,27.5,455.0,468.0,42.9,23.8,7.1,26.2,26.2,45.2,4.8,23.8,463.0,480.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,,,,,,,,,,,26.0,33.3,22.3,18.5,33.4,40.7,11.1,14.8,437.0,441.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q4
HUANCAVELICA,TAYACAJA,53.2,22.7,16.4,7.7,42.2,44.7,7.3,5.8,416.0,428.0,42.1,17.5,33.4,7.0,33.3,43.8,12.3,10.5,392.0,442.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANCAVELICA,TAYACAJA,57.6,27.3,6.1,9.1,18.2,69.7,3.0,9.1,434.0,463.0,36.2,25.0,23.5,15.3,36.4,32.5,15.8,15.3,426.0,436.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q2
HUANCAVELICA,TAYACAJA,17.4,64.1,13.0,5.4,21.7,59.8,13.0,5.4,450.0,439.0,14.2,44.1,0.0,41.7,11.3,27.9,0.0,60.8,508.0,545.0,323074.0,360197.0,851077.0,1129287.0,27572.0,31263.0,Q1
HUANUCO,AMBO,32.6,31.2,16.6,19.6,25.2,41.6,17.4,15.7,445.0,439.0,26.1,34.1,12.4,27.4,15.9,42.7,12.1,29.4,464.0,474.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,AMBO,30.6,32.6,6.1,30.6,12.2,40.8,4.1,42.8,478.0,499.0,34.5,24.2,27.6,13.8,31.0,27.6,41.4,0.0,408.0,375.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,AMBO,41.9,32.3,22.6,3.2,19.4,32.3,32.3,16.1,410.0,418.0,39.1,18.8,42.2,0.0,21.9,51.6,7.8,18.8,389.0,466.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,AMBO,32.1,27.9,24.8,15.1,43.6,47.3,6.1,3.0,421.0,440.0,29.8,31.9,23.4,14.9,26.2,58.7,10.9,4.3,432.0,444.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,AMBO,37.1,25.3,22.9,14.7,27.6,22.1,27.2,23.2,435.0,435.0,30.6,35.6,8.2,25.6,29.4,31.1,10.6,28.9,467.0,475.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,AMBO,32.3,32.3,19.4,16.1,16.1,45.2,19.4,19.3,438.0,447.0,46.7,33.4,20.0,0.0,53.4,20.0,26.7,0.0,417.0,390.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,AMBO,44.7,23.3,25.1,6.9,27.7,40.2,24.9,7.2,409.0,417.0,36.7,20.9,27.4,15.1,25.5,24.9,27.3,22.3,420.0,432.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,AMBO,32.5,33.5,10.1,23.8,28.4,39.5,11.3,20.8,460.0,452.0,24.6,34.7,5.1,35.7,11.6,52.4,6.3,29.6,483.0,477.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,DOS DE MAYO,41.1,12.6,44.2,2.1,35.9,22.1,37.8,4.2,375.0,382.0,26.8,10.2,62.1,0.9,33.7,17.9,43.7,4.7,345.0,371.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,DOS DE MAYO,29.9,37.8,15.7,16.6,22.2,37.7,21.2,18.9,447.0,436.0,29.2,28.5,21.1,21.3,25.8,42.4,16.7,15.1,441.0,439.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,DOS DE MAYO,39.4,8.5,51.5,0.6,32.4,16.9,48.3,2.4,364.0,362.0,33.2,15.2,45.0,6.6,32.8,27.2,32.7,7.3,382.0,392.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,DOS DE MAYO,38.5,24.2,22.7,14.6,32.1,38.9,13.6,15.5,429.0,440.0,40.7,27.2,18.9,13.2,43.0,39.4,13.4,4.1,425.0,416.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,DOS DE MAYO,18.8,56.3,0.0,25.0,31.3,56.3,0.0,12.5,488.0,452.0,50.0,18.8,31.3,0.0,50.0,25.0,18.7,6.2,383.0,408.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q2
HUANUCO,DOS DE MAYO,29.4,34.9,14.1,21.5,22.4,35.6,11.2,30.8,449.0,468.0,43.0,27.7,28.0,1.3,30.9,26.6,34.7,7.8,393.0,403.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,DOS DE MAYO,43.7,20.8,20.8,14.6,31.2,31.3,12.5,25.0,426.0,454.0,44.8,11.4,38.1,5.7,38.4,20.6,32.4,8.6,376.0,389.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
HUANUCO,DOS DE MAYO,42.0,31.7,12.2,14.2,19.3,38.5,24.5,17.7,434.0,431.0,35.3,17.6,17.6,29.4,41.2,35.3,0.0,23.5,452.0,466.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q1
HUANUCO,DOS DE MAYO,33.9,22.3,37.9,5.9,32.3,35.5,29.2,2.9,399.0,398.0,50.6,17.1,32.2,0.0,29.8,38.0,32.2,0.0,387.0,389.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUACAYBAMBA,47.1,16.4,36.4,0.0,42.4,9.2,48.4,0.0,380.0,358.0,38.2,14.8,43.2,3.7,29.1,24.0,45.0,1.9,377.0,377.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,HUACAYBAMBA,25.8,12.7,61.5,0.0,21.1,8.7,65.8,4.4,354.0,343.0,50.0,3.6,39.3,7.1,35.7,17.8,46.5,0.0,374.0,371.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q4
HUANUCO,HUACAYBAMBA,35.2,17.1,39.4,8.3,24.6,18.2,52.3,4.9,387.0,368.0,31.9,35.4,16.0,16.7,25.0,43.7,17.4,13.9,443.0,436.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,HUACAYBAMBA,34.2,25.6,34.1,6.1,27.2,23.1,40.4,9.3,399.0,393.0,25.0,18.7,37.8,18.4,24.1,31.9,34.9,9.1,406.0,402.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,
HUANUCO,HUAMALÍES,47.1,20.6,29.4,2.9,38.2,35.3,26.5,0.0,397.0,394.0,50.0,25.0,25.0,0.0,43.8,25.0,12.5,18.8,403.0,424.0,536964.0,600651.0,111524.0,364012.0,202087.0,220337.0,Q3
