"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2024 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
090119,HUANCAVELICA,HUANCAVELICA,HUANDO,"100,0","97,4",443,426
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,"100,0","99,3",487,484
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,"100,0","95,7",455,444
090203,HUANCAVELICA,ACOBAMBA,ANTA,"100,0","100,0",439,474
090204,HUANCAVELICA,ACOBAMBA,CAJA,"100,0","100,0",474,470
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,"100,0","98,5",466,457
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,"100,0","100,0",521,500
090301,HUANCAVELICA,ANGARAES,LIRCAY,"100,0","97,6",468,467
090302,HUANCAVELICA,ANGARAES,ANCHONGA,"100,0","100,0",469,461
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,"100,0","100,0",466,456
090305,HUANCAVELICA,ANGARAES,CHINCHO,"100,0","100,0",458,491
090306,HUANCAVELICA,ANGARAES,CONGALLA,"100,0","100,0",507,497
090309,HUANCAVELICA,ANGARAES,JULCAMARCA,"100,0","91,7",479,465
090310,HUANCAVELICA,ANGARAES,SAN ANTONIO DE ANTAPARCO,"100,0","100,0",504,505
090312,HUANCAVELICA,ANGARAES,SECCLLA,"100,0","96,6",448,414
090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,"100,0","97,1",478,471
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,"100,0","100,0",458,437
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,"100,0","100,0",528,523
090405,HUANCAVELICA,CASTROVIRREYNA,CHUPAMARCA,"100,0","85,7",456,426
090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,"100,0","90,9",470,450
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,"100,0","77,8",-,-
090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,"100,0","92,9",431,443
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,"100,0","95,5",471,448
090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,"100,0","100,0",475,487
090502,HUANCAVELICA,CHURCAMPA,ANCO,"100,0","97,5",496,491
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,"100,0","100,0",529,530
090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,"100,0","100,0",460,450
090505,HUANCAVELICA,CHURCAMPA,LA MERCED,"100,0","100,0",511,520
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,"100,0","100,0",438,419
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,"100,0","100,0",499,501
090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,"100,0","100,0",498,473
090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,"100,0","100,0",477,456
090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,"100,0","100,0",469,432
090511,HUANCAVELICA,CHURCAMPA,COSME,"100,0","100,0",443,447
090601,HUANCAVELICA,HUAYTARÁ,HUAYTARA,"100,0","100,0",501,474
090603,HUANCAVELICA,HUAYTARÁ,CORDOVA,"100,0","100,0",456,456
090604,HUANCAVELICA,HUAYTARÁ,HUAYACUNDO ARMA,"100,0","100,0",562,534
090605,HUANCAVELICA,HUAYTARÁ,LARAMARCA,"100,0","83,3",386,337
090606,HUANCAVELICA,HUAYTARÁ,OCOYO,"100,0","100,0",429,434
090607,HUANCAVELICA,HUAYTARÁ,PILPICHACA,"100,0","100,0",467,446
090608,HUANCAVELICA,HUAYTARÁ,QUERCO,"100,0","83,3",460,454
090609,HUANCAVELICA,HUAYTARÁ,QUITO-ARMA,"100,0","100,0",436,447
090610,HUANCAVELICA,HUAYTARÁ,SAN ANTONIO DE CUSICANCHA,"100,0","100,0",468,467
090611,HUANCAVELICA,HUAYTARÁ,SAN FRANCISCO DE SANGAYAICO,"100,0","100,0",394,393
090613,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE CHOCORVOS,"100,0","100,0",503,435
090615,HUANCAVELICA,HUAYTARÁ,SANTO DOMINGO DE CAPILLAS,"100,0","83,3",507,460
090701,HUANCAVELICA,TAYACAJA,PAMPAS,"100,0","98,0",503,500
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,"100,0","100,0",477,469
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,"100,0","100,0",469,472
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,"100,0","100,0",505,525
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,"100,0","96,1",448,446
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,"100,0","95,8",475,470
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,"100,0","100,0",519,502
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,"100,0","100,0",455,452
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,"100,0","100,0",515,506
090711,HUANCAVELICA,TAYACAJA,PAZOS,"100,0","96,1",467,454
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,"100,0","100,0",459,453
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,"100,0","92,9",505,534
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,"100,0","100,0",512,534
090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,"100,0","100,0",505,526
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,"100,0","100,0",481,457
090719,HUANCAVELICA,TAYACAJA,QUICHUAS,"100,0","98,9",436,447
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,"100,0","95,0",483,473
090721,HUANCAVELICA,TAYACAJA,ROBLE,"100,0","89,7",422,419
090722,HUANCAVELICA,TAYACAJA,PICHOS,"100,0","100,0",451,430
090723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,"100,0","100,0",405,390
090724,HUANCAVELICA,TAYACAJA,LAMBRAS,"100,0","100,0",473,474
090725,HUANCAVELICA,TAYACAJA,COCHABAMBA,"100,0","100,0",456,447
100101,HUÁNUCO,HUÁNUCO,HUANUCO,"100,0","96,7",495,477
100102,HUÁNUCO,HUÁNUCO,AMARILIS,"100,0","96,7",491,472
100103,HUÁNUCO,HUÁNUCO,CHINCHAO,"100,0","98,2",456,441
100104,HUÁNUCO,HUÁNUCO,CHURUBAMBA,"100,0","98,0",436,411
100105,HUÁNUCO,HUÁNUCO,MARGOS,"100,0","96,7",425,376
100106,HUÁNUCO,HUÁNUCO,QUISQUI (KICHKI),"100,0","90,0",381,346
100107,HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRAN,"100,0","90,2",467,438
100108,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN,"100,0","100,0",414,373
100109,HUÁNUCO,HUÁNUCO,SANTA MARIA DEL VALLE,"100,0","95,5",450,427
100110,HUÁNUCO,HUÁNUCO,YARUMAYO,"100,0","100,0",432,407
100111,HUÁNUCO,HUÁNUCO,PILLCO MARCA,"100,0","97,9",493,475
100112,HUÁNUCO,HUÁNUCO,YACUS,"100,0","100,0",448,428
100113,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,"100,0","94,5",448,423
100201,HUÁNUCO,AMBO,AMBO,"100,0","98,4",469,446
100202,HUÁNUCO,AMBO,CAYNA,"100,0","100,0",430,399
100203,HUÁNUCO,AMBO,COLPAS,"100,0","94,4",420,371
100204,HUÁNUCO,AMBO,CONCHAMARCA,"100,0","93,1",448,406
100205,HUÁNUCO,AMBO,HUACAR,"100,0","96,7",460,443
100206,HUÁNUCO,AMBO,SAN FRANCISCO,"100,0","100,0",418,376
100207,HUÁNUCO,AMBO,SAN RAFAEL,"100,0","91,1",430,407
100208,HUÁNUCO,AMBO,TOMAY KICHWA,"100,0","95,5",479,464
100301,HUÁNUCO,DOS DE MAYO,LA UNION,"100,0","97,7",451,430
100307,HUÁNUCO,DOS DE MAYO,CHUQUIS,"100,0","100,0",450,444
100311,HUÁNUCO,DOS DE MAYO,MARIAS,"100,0","93,2",435,400
100313,HUÁNUCO,DOS DE MAYO,PACHAS,"100,0","95,8",480,464
100316,HUÁNUCO,DOS DE MAYO,QUIVILLA,"100,0","100,0",480,482
100317,HUÁNUCO,DOS DE MAYO,RIPAN,"100,0","95,1",451,428
100321,HUÁNUCO,DOS DE MAYO,SHUNQUI,"100,0","100,0",454,456
100322,HUÁNUCO,DOS DE MAYO,SILLAPATA,"100,0","100,0",473,506
100323,HUÁNUCO,DOS DE MAYO,YANAS,"100,0","97,1",437,407
100403,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,"100,0","100,0",420,360
100501,HUÁNUCO,HUAMALÍES,LLATA,"100,0","98,9",479,468
100502,HUÁNUCO,HUAMALÍES,ARANCAY,"100,0","100,0",443,426
100503,HUÁNUCO,HUAMALÍES,CHAVIN DE PARIARCA,"100,0","100,0",452,446
100504,HUÁNUCO,HUAMALÍES,JACAS GRANDE,"100,0","100,0",444,430
100505,HUÁNUCO,HUAMALÍES,JIRCAN,"100,0","100,0",402,360
100506,HUÁNUCO,HUAMALÍES,MIRAFLORES,"100,0","100,0",428,384
100507,HUÁNUCO,HUAMALÍES,MONZON,"100,0","97,2",489,478
100508,HUÁNUCO,HUAMALÍES,PUNCHAO,"100,0","97,6",450,429
100509,HUÁNUCO,HUAMALÍES,PUÑOS,"100,0","100,0",467,432
100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,"100,0","97,5",495,481
100602,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,"100,0","95,0",465,450
100603,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN,"100,0","96,3",452,427
100604,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,"100,0","95,7",472,448
100605,HUÁNUCO,LEONCIO PRADO,LUYANDO,"100,0","94,6",465,443
100606,HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,"100,0","95,3",437,407
100607,HUÁNUCO,LEONCIO PRADO,PUCAYACU,"100,0","97,6",445,429
100608,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,"100,0","97,0",467,455
100609,HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO,"100,0","93,8",457,439
100610,HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,"100,0","95,3",450,457
100701,HUÁNUCO,MARAÑÓN,HUACRACHUCO,"100,0","97,4",458,442
100702,HUÁNUCO,MARAÑÓN,CHOLON,"100,0","95,0",448,418
100704,HUÁNUCO,MARAÑÓN,LA MORADA,"100,0","95,8",465,452
100705,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA,"100,0","100,0",513,520
100801,HUÁNUCO,PACHITEA,PANAO,"100,0","97,5",449,437
100802,HUÁNUCO,PACHITEA,CHAGLLA,"100,0","94,1",457,444
100803,HUÁNUCO,PACHITEA,MOLINO,"100,0","97,9",449,432
100804,HUÁNUCO,PACHITEA,UMARI,"100,0","97,6",420,405
100901,HUÁNUCO,PUERTO INCA,PUERTO INCA,"100,0","88,9",434,411
100902,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,"100,0","93,3",476,458
100903,HUÁNUCO,PUERTO INCA,HONORIA,"100,0","94,3",440,395
100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,"100,0","86,4",428,392
100905,HUÁNUCO,PUERTO INCA,YUYAPICHIS,"100,0","83,3",419,381
101001,HUÁNUCO,LAURICOCHA,JESUS,"100,0","97,6",485,473
101002,HUÁNUCO,LAURICOCHA,BAÑOS,"100,0","96,6",439,443
101003,HUÁNUCO,LAURICOCHA,JIVIA,"100,0","100,0",495,486
101004,HUÁNUCO,LAURICOCHA,QUEROPALCA,"100,0","83,3",462,449
101005,HUÁNUCO,LAURICOCHA,RONDOS,"100,0","100,0",451,450
101006,HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,"100,0","88,9",414,388
101007,HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,"100,0","92,6",488,507
101101,HUÁNUCO,YAROWILCA,CHAVINILLO,"100,0","95,7",442,426
101102,HUÁNUCO,YAROWILCA,CAHUAC,"100,0","93,8",475,488
101103,HUÁNUCO,YAROWILCA,CHACABAMBA,"100,0","100,0",513,450
101104,HUÁNUCO,YAROWILCA,APARICIO POMARES,"100,0","100,0",454,422
101106,HUÁNUCO,YAROWILCA,OBAS,"100,0","100,0",456,434
101107,HUÁNUCO,YAROWILCA,PAMPAMARCA,"100,0","92,9",411,375
101108,HUÁNUCO,YAROWILCA,CHORAS,"100,0","100,0",397,398
110101,ICA,ICA,ICA,"100,0","95,7",508,496
110102,ICA,ICA,LA TINGUIÑA,"100,0","95,5",502,487
110103,ICA,ICA,LOS AQUIJES,"100,0","97,6",485,481
110104,ICA,ICA,OCUCAJE,"100,0","92,4",460,432
110105,ICA,ICA,PACHACUTEC,"100,0","98,1",472,452
110106,ICA,ICA,PARCONA,"100,0","93,6",500,483
110107,ICA,ICA,PUEBLO NUEVO,"100,0","95,1",512,497
110108,ICA,ICA,SALAS,"100,0","96,3",475,456
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,"100,0","95,2",502,473
110110,ICA,ICA,SAN JUAN BAUTISTA,"100,0","95,9",478,457
110111,ICA,ICA,SANTIAGO,"100,0","95,9",486,475
110112,ICA,ICA,SUBTANJALLA,"100,0","97,1",483,459
110113,ICA,ICA,TATE,"100,0","93,7",497,495
110114,ICA,ICA,YAUCA DEL ROSARIO,"100,0","100,0",447,397
110201,ICA,CHINCHA,CHINCHA ALTA,"100,0","96,8",486,470
110202,ICA,CHINCHA,ALTO LARAN,"100,0","98,3",484,470
110204,ICA,CHINCHA,CHINCHA BAJA,"100,0","97,1",478,451
110205,ICA,CHINCHA,EL CARMEN,"100,0","94,7",475,455
110206,ICA,CHINCHA,GROCIO PRADO,"100,0","96,5",481,466
110207,ICA,CHINCHA,PUEBLO NUEVO,"100,0","95,9",479,459
110208,ICA,CHINCHA,SAN JUAN DE YANAC,"100,0","60,0",-,-
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,"100,0","100,0",431,381
110210,ICA,CHINCHA,SUNAMPE,"100,0","96,2",478,454
110211,ICA,CHINCHA,TAMBO DE MORA,"100,0","95,7",498,499
110301,ICA,NAZCA,NASCA,"100,0","97,0",512,518
110302,ICA,NAZCA,CHANGUILLO,"100,0","100,0",469,450
110303,ICA,NAZCA,EL INGENIO,"100,0","100,0",493,512
110304,ICA,NAZCA,MARCONA,"100,0","97,7",511,510
110305,ICA,NAZCA,VISTA ALEGRE,"100,0","96,7",496,492
110401,ICA,PALPA,PALPA,"100,0","97,3",487,483
110402,ICA,PALPA,LLIPATA,"100,0","95,8",469,401
110403,ICA,PALPA,RIO GRANDE,"100,0","89,7",527,524
110404,ICA,PALPA,SANTA CRUZ,"100,0","96,2",471,456
110501,ICA,PISCO,PISCO,"100,0","96,2",501,486
110502,ICA,PISCO,HUANCANO,"100,0","89,5",495,502
110503,ICA,PISCO,HUMAY,"100,0","93,3",474,470
110504,ICA,PISCO,INDEPENDENCIA,"100,0","97,2",483,472
110505,ICA,PISCO,PARACAS,"100,0","97,0",479,451
110506,ICA,PISCO,SAN ANDRES,"100,0","92,5",499,480
110507,ICA,PISCO,SAN CLEMENTE,"100,0","93,3",477,458
110508,ICA,PISCO,TUPAC AMARU INCA,"100,0","93,1",479,461
120101,JUNÍN,HUANCAYO,HUANCAYO,"100,0","97,3",522,518
120107,JUNÍN,HUANCAYO,CHILCA,"100,0","96,5",494,487
120108,JUNÍN,HUANCAYO,CHONGOS ALTO,"100,0","100,0",456,395
120111,JUNÍN,HUANCAYO,CHUPURO,"100,0","100,0",484,486
120112,JUNÍN,HUANCAYO,COLCA,"100,0","94,1",440,393
120113,JUNÍN,HUANCAYO,CULLHUAS,"100,0","90,0",429,394
120114,JUNÍN,HUANCAYO,EL TAMBO,"100,0","97,3",514,507
120116,JUNÍN,HUANCAYO,HUACRAPUQUIO,"100,0","94,4",479,432
120117,JUNÍN,HUANCAYO,HUALHUAS,"100,0","100,0",497,501
120119,JUNÍN,HUANCAYO,HUANCAN,"100,0","97,2",477,472
120120,JUNÍN,HUANCAYO,HUASICANCHA,"100,0","100,0",488,442
120121,JUNÍN,HUANCAYO,HUAYUCACHI,"100,0","95,3",489,475
120122,JUNÍN,HUANCAYO,INGENIO,"100,0","100,0",424,379
120124,JUNÍN,HUANCAYO,PARIAHUANCA,"100,0","98,1",444,440
120125,JUNÍN,HUANCAYO,PILCOMAYO,"100,0","97,3",501,498
120126,JUNÍN,HUANCAYO,PUCARA,"100,0","100,0",452,425
120127,JUNÍN,HUANCAYO,QUICHUAY,"100,0","86,7",467,417
120128,JUNÍN,HUANCAYO,QUILCAS,"100,0","98,9",489,486
120129,JUNÍN,HUANCAYO,SAN AGUSTIN,"100,0","95,2",486,470
120130,JUNÍN,HUANCAYO,SAN JERONIMO DE TUNAN,"100,0","97,7",501,493
120132,JUNÍN,HUANCAYO,SAÑO,"100,0","97,3",494,506
120133,JUNÍN,HUANCAYO,SAPALLANGA,"100,0","98,6",478,468
120134,JUNÍN,HUANCAYO,SICAYA,"100,0","96,9",482,480
120135,JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,"100,0","97,0",460,448
120136,JUNÍN,HUANCAYO,VIQUES,"100,0","100,0",501,468
120201,JUNÍN,CONCEPCIÓN,CONCEPCION,"100,0","98,4",497,500
120202,JUNÍN,CONCEPCIÓN,ACO,"100,0","100,0",504,527
120203,JUNÍN,CONCEPCIÓN,ANDAMARCA,"100,0","92,3",445,426
120204,JUNÍN,CONCEPCIÓN,CHAMBARA,"100,0","100,0",472,449
120205,JUNÍN,CONCEPCIÓN,COCHAS,"100,0","100,0",442,465
120206,JUNÍN,CONCEPCIÓN,COMAS,"100,0","98,1",446,436
120207,JUNÍN,CONCEPCIÓN,HEROINAS TOLEDO,"100,0","100,0",434,432
120208,JUNÍN,CONCEPCIÓN,MANZANARES,"100,0","100,0",510,493
120209,JUNÍN,CONCEPCIÓN,MARISCAL CASTILLA,"100,0","86,7",453,464
120210,JUNÍN,CONCEPCIÓN,MATAHUASI,"100,0","95,2",477,471
120211,JUNÍN,CONCEPCIÓN,MITO,"100,0","100,0",539,498
120212,JUNÍN,CONCEPCIÓN,NUEVE DE JULIO,"100,0","92,9",441,417
120213,JUNÍN,CONCEPCIÓN,ORCOTUNA,"100,0","92,3",465,450
120214,JUNÍN,CONCEPCIÓN,SAN JOSE DE QUERO,"100,0","93,2",460,461
120215,JUNÍN,CONCEPCIÓN,SANTA ROSA DE OCOPA,"100,0","96,6",478,467
120301,JUNÍN,CHANCHAMAYO,CHANCHAMAYO,"100,0","96,1",495,486
120302,JUNÍN,CHANCHAMAYO,PERENE,"100,0","94,5",469,458
120303,JUNÍN,CHANCHAMAYO,PICHANAQUI,"100,0","92,0",485,476
120304,JUNÍN,CHANCHAMAYO,SAN LUIS DE SHUARO,"100,0","95,2",464,443
120305,JUNÍN,CHANCHAMAYO,SAN RAMON,"100,0","98,3",489,473
120306,JUNÍN,CHANCHAMAYO,VITOC,"100,0","84,6",476,451
120401,JUNÍN,JAUJA,JAUJA,"100,0","98,4",503,501
120402,JUNÍN,JAUJA,ACOLLA,"100,0","96,9",453,425
120403,JUNÍN,JAUJA,APATA,"100,0","100,0",467,465
120404,JUNÍN,JAUJA,ATAURA,"100,0","100,0",418,392
120405,JUNÍN,JAUJA,CANCHAYLLO,"100,0","100,0",504,515
120406,JUNÍN,JAUJA,CURICACA,"100,0","100,0",490,465
120407,JUNÍN,JAUJA,EL MANTARO,"100,0","97,7",484,481
120408,JUNÍN,JAUJA,HUAMALI,"100,0","100,0",501,516
120409,JUNÍN,JAUJA,HUARIPAMPA,"100,0","100,0",482,413
120410,JUNÍN,JAUJA,HUERTAS,"100,0","85,7",495,512
120412,JUNÍN,JAUJA,JULCAN,"100,0","100,0",441,407
120413,JUNÍN,JAUJA,LEONOR ORDOÑEZ,"100,0","100,0",513,462
120414,JUNÍN,JAUJA,LLOCLLAPAMPA,"100,0","100,0",566,543
120415,JUNÍN,JAUJA,MARCO,"100,0","100,0",464,411
120416,JUNÍN,JAUJA,MASMA,"100,0","96,4",488,476
120417,JUNÍN,JAUJA,MASMA CHICCHE,"100,0","100,0",461,424
120418,JUNÍN,JAUJA,MOLINOS,"100,0","100,0",421,365
120419,JUNÍN,JAUJA,MONOBAMBA,"100,0","96,0",478,453
120420,JUNÍN,JAUJA,MUQUI,"100,0","100,0",563,627
120421,JUNÍN,JAUJA,MUQUIYAUYO,"100,0","91,2",480,468
120422,JUNÍN,JAUJA,PACA,"100,0","100,0",433,466
120423,JUNÍN,JAUJA,PACCHA,"100,0","100,0",480,459
120424,JUNÍN,JAUJA,PANCAN,"100,0","97,5",493,475
120425,JUNÍN,JAUJA,PARCO,"100,0","100,0",414,321
120426,JUNÍN,JAUJA,POMACANCHA,"100,0","100,0",465,445
120427,JUNÍN,JAUJA,RICRAN,"100,0","100,0",374,377
120428,JUNÍN,JAUJA,SAN LORENZO,"100,0","98,0",487,485
120430,JUNÍN,JAUJA,SAUSA,"100,0","90,5",492,470
120431,JUNÍN,JAUJA,SINCOS,"100,0","97,1",426,392
120432,JUNÍN,JAUJA,TUNAN MARCA,"100,0","100,0",465,417
120433,JUNÍN,JAUJA,YAULI,"100,0","80,0",475,449
120434,JUNÍN,JAUJA,YAUYOS,"100,0","90,5",483,477
120501,JUNÍN,JUNÍN,JUNIN,"100,0","96,6",482,471
120502,JUNÍN,JUNÍN,CARHUAMAYO,"100,0","97,2",465,445
120503,JUNÍN,JUNÍN,ONDORES,"100,0","100,0",496,438
120504,JUNÍN,JUNÍN,ULCUMAYO,"100,0","97,7",454,459
120601,JUNÍN,SATIPO,SATIPO,"100,0","95,9",484,475
120602,JUNÍN,SATIPO,COVIRIALI,"100,0","94,2",447,404
120603,JUNÍN,SATIPO,LLAYLLA,"100,0","89,2",454,418
120604,JUNÍN,SATIPO,MAZAMARI,"100,0","94,6",478,460
120605,JUNÍN,SATIPO,PAMPA HERMOSA,"100,0","100,0",490,465
120606,JUNÍN,SATIPO,PANGOA,"100,0","96,0",462,443
120607,JUNÍN,SATIPO,RIO NEGRO,"100,0","96,3",462,434
120608,JUNÍN,SATIPO,RIO TAMBO,"100,0","91,1",432,395
120609,JUNÍN,SATIPO,VIZCATAN DEL ENE,"100,0","97,2",438,425
120701,JUNÍN,TARMA,TARMA,"100,0","97,2",502,494
120702,JUNÍN,TARMA,ACOBAMBA,"100,0","96,2",470,462
120703,JUNÍN,TARMA,HUARICOLCA,"100,0","100,0",458,434
120704,JUNÍN,TARMA,HUASAHUASI,"100,0","98,2",441,428
120705,JUNÍN,TARMA,LA UNION,"100,0","95,8",484,483
120706,JUNÍN,TARMA,PALCA,"100,0","98,3",447,434
120707,JUNÍN,TARMA,PALCAMAYO,"100,0","97,6",481,487
120708,JUNÍN,TARMA,SAN PEDRO DE CAJAS,"100,0","92,9",492,487
120709,JUNÍN,TARMA,TAPO,"100,0","93,1",451,437
120801,JUNÍN,YAULI,LA OROYA,"100,0","96,6",522,525
120802,JUNÍN,YAULI,CHACAPALPA,"100,0","85,7",471,467
120803,JUNÍN,YAULI,HUAY-HUAY,"100,0","100,0",492,505
120804,JUNÍN,YAULI,MARCAPOMACOCHA,"100,0","92,3",423,371
120805,JUNÍN,YAULI,MOROCOCHA,"100,0","100,0",509,505
120806,JUNÍN,YAULI,PACCHA,"100,0","100,0",499,500
120807,JUNÍN,YAULI,SANTA BARBARA DE CARHUACAYAN,"100,0","100,0",467,438
120808,JUNÍN,YAULI,SANTA ROSA DE SACCO,"100,0","100,0",499,480
120809,JUNÍN,YAULI,SUITUCANCHA,"100,0","100,0",460,472
120810,JUNÍN,YAULI,YAULI,"100,0","100,0",522,516
120901,JUNÍN,CHUPACA,CHUPACA,"100,0","96,2",503,495
120902,JUNÍN,CHUPACA,AHUAC,"100,0","97,1",471,439
120903,JUNÍN,CHUPACA,CHONGOS BAJO,"100,0","95,3",498,476
120904,JUNÍN,CHUPACA,HUACHAC,"100,0","97,5",509,495
120905,JUNÍN,CHUPACA,HUAMANCACA CHICO,"100,0","96,4",476,462
120906,JUNÍN,CHUPACA,SAN JUAN DE ISCOS,"100,0","91,7",505,482
120907,JUNÍN,CHUPACA,SAN JUAN DE JARPA,"100,0","100,0",501,493
120908,JUNÍN,CHUPACA,TRES DE DICIEMBRE,"100,0","96,9",474,466
120909,JUNÍN,CHUPACA,YANACANCHA,"100,0","92,5",452,434
130101,LA LIBERTAD,TRUJILLO,TRUJILLO,"100,0","95,4",513,494
130102,LA LIBERTAD,TRUJILLO,EL PORVENIR,"100,0","95,5",489,476
130103,LA LIBERTAD,TRUJILLO,FLORENCIA DE MORA,"100,0","97,2",485,464
130104,LA LIBERTAD,TRUJILLO,HUANCHACO,"100,0","94,9",484,465
130105,LA LIBERTAD,TRUJILLO,LA ESPERANZA,"100,0","95,1",492,471
130106,LA LIBERTAD,TRUJILLO,LAREDO,"100,0","94,8",479,462
130107,LA LIBERTAD,TRUJILLO,MOCHE,"100,0","96,7",494,471
130108,LA LIBERTAD,TRUJILLO,POROTO,"100,0","98,9",484,468
130109,LA LIBERTAD,TRUJILLO,SALAVERRY,"100,0","96,0",484,459
130110,LA LIBERTAD,TRUJILLO,SIMBAL,"100,0","96,0",477,466
130111,LA LIBERTAD,TRUJILLO,VICTOR LARCO HERRERA,"100,0","95,2",509,489
130201,LA LIBERTAD,ASCOPE,ASCOPE,"100,0","99,1",474,440
130202,LA LIBERTAD,ASCOPE,CHICAMA,"100,0","96,6",486,468
130203,LA LIBERTAD,ASCOPE,CHOCOPE,"100,0","97,6",491,474
130204,LA LIBERTAD,ASCOPE,MAGDALENA DE CAO,"100,0","100,0",486,467
130205,LA LIBERTAD,ASCOPE,PAIJAN,"100,0","94,0",475,453
130206,LA LIBERTAD,ASCOPE,RAZURI,"100,0","96,4",490,468
130207,LA LIBERTAD,ASCOPE,SANTIAGO DE CAO,"100,0","96,0",488,473
130208,LA LIBERTAD,ASCOPE,CASA GRANDE,"100,0","96,4",483,450
130301,LA LIBERTAD,BOLÍVAR,BOLIVAR,"100,0","91,2",449,416
130302,LA LIBERTAD,BOLÍVAR,BAMBAMARCA,"100,0","94,6",402,362
130303,LA LIBERTAD,BOLÍVAR,CONDORMARCA,"100,0","96,8",413,385
130304,LA LIBERTAD,BOLÍVAR,LONGOTEA,"100,0","100,0",488,475
130305,LA LIBERTAD,BOLÍVAR,UCHUMARCA,"100,0","97,7",465,438
130306,LA LIBERTAD,BOLÍVAR,UCUNCHA,"100,0","91,7",386,371
130401,LA LIBERTAD,CHEPÉN,CHEPEN,"100,0","95,5",492,467
130402,LA LIBERTAD,CHEPÉN,PACANGA,"100,0","96,2",462,442
130403,LA LIBERTAD,CHEPÉN,PUEBLO NUEVO,"100,0","99,5",480,464
130501,LA LIBERTAD,JULCÁN,JULCAN,"100,0","95,7",443,400
130502,LA LIBERTAD,JULCÁN,CALAMARCA,"100,0","91,4",422,390
130503,LA LIBERTAD,JULCÁN,CARABAMBA,"100,0","98,0",417,373
130504,LA LIBERTAD,JULCÁN,HUASO,"100,0","92,1",414,375
130601,LA LIBERTAD,OTUZCO,OTUZCO,"100,0","96,6",464,461
130602,LA LIBERTAD,OTUZCO,AGALLPAMPA,"100,0","98,6",441,414
