"Resultados a nivel de distrito, de la Evaluación Censal de Estudiantes 2018 - Cuarto de primaria",,,,,,,
,,,,,,,
Código Geografico,REGION,PROVINCIA,DISTRITO,Cobertura IE,Cobertura Estudiantes,Medida Promedio en Comprensión Lectora,Medida Promedio en Matemática
080305,CUSCO,ANTA,HUAROCONDO,"100,0","100,0",422,459
080306,CUSCO,ANTA,LIMATAMBO,"100,0","99,2",473,476
080307,CUSCO,ANTA,MOLLEPATA,"100,0","100,0",483,477
080308,CUSCO,ANTA,PUCYURA,"100,0","96,6",488,493
080309,CUSCO,ANTA,ZURITE,"100,0","100,0",430,440
080401,CUSCO,CALCA,CALCA,"100,0","97,8",502,515
080402,CUSCO,CALCA,COYA,"100,0","100,0",477,494
080403,CUSCO,CALCA,LAMAY,"100,0","98,8",451,500
080404,CUSCO,CALCA,LARES,"100,0","100,0",397,415
080405,CUSCO,CALCA,PISAC,"100,0","96,4",454,463
080406,CUSCO,CALCA,SAN SALVADOR,"100,0","100,0",468,452
080407,CUSCO,CALCA,TARAY,"100,0","97,1",448,454
080408,CUSCO,CALCA,YANATILE,"100,0","98,6",457,462
080501,CUSCO,CANAS,YANAOCA,"100,0","97,3",482,512
080502,CUSCO,CANAS,CHECCA,"100,0","100,0",339,352
080503,CUSCO,CANAS,KUNTURKANKI,"100,0","98,6",441,443
080504,CUSCO,CANAS,LANGUI,"100,0","100,0",410,433
080505,CUSCO,CANAS,LAYO,"100,0","100,0",409,415
080506,CUSCO,CANAS,PAMPAMARCA,"100,0","100,0",451,489
080507,CUSCO,CANAS,QUEHUE,"100,0","100,0",425,454
080508,CUSCO,CANAS,TUPAC AMARU,"100,0","100,0",422,419
080601,CUSCO,CANCHIS,SICUANI,"100,0","99,3",511,528
080602,CUSCO,CANCHIS,CHECACUPE,"100,0","100,0",498,511
080603,CUSCO,CANCHIS,COMBAPATA,"100,0","100,0",463,489
080604,CUSCO,CANCHIS,MARANGANI,"100,0","100,0",455,465
080605,CUSCO,CANCHIS,PITUMARCA,"100,0","100,0",417,437
080606,CUSCO,CANCHIS,SAN PABLO,"100,0","100,0",417,419
080607,CUSCO,CANCHIS,SAN PEDRO,"100,0","100,0",493,526
080608,CUSCO,CANCHIS,TINTA,"100,0","100,0",492,510
080701,CUSCO,CHUMBIVILCAS,SANTO TOMAS,"100,0","99,1",472,472
080702,CUSCO,CHUMBIVILCAS,CAPACMARCA,"100,0","100,0",423,444
080703,CUSCO,CHUMBIVILCAS,CHAMACA,"100,0","100,0",453,464
080704,CUSCO,CHUMBIVILCAS,COLQUEMARCA,"100,0","100,0",422,428
080705,CUSCO,CHUMBIVILCAS,LIVITACA,"100,0","100,0",392,400
080706,CUSCO,CHUMBIVILCAS,LLUSCO,"100,0","100,0",432,460
080707,CUSCO,CHUMBIVILCAS,QUIÑOTA,"100,0","100,0",448,439
080708,CUSCO,CHUMBIVILCAS,VELILLE,"100,0","97,9",451,462
080801,CUSCO,ESPINAR,ESPINAR,"100,0","99,4",502,515
080802,CUSCO,ESPINAR,CONDOROMA,"100,0","100,0",512,497
080803,CUSCO,ESPINAR,COPORAQUE,"100,0","100,0",445,449
080804,CUSCO,ESPINAR,OCORURO,"100,0","100,0",424,408
080805,CUSCO,ESPINAR,PALLPATA,"100,0","100,0",465,480
080806,CUSCO,ESPINAR,PICHIGUA,"100,0","100,0",443,500
080807,CUSCO,ESPINAR,SUYCKUTAMBO,"100,0","100,0",484,479
080808,CUSCO,ESPINAR,ALTO PICHIGUA,"100,0","100,0",449,471
080901,CUSCO,LA CONVENCIÓN,SANTA ANA,"100,0","99,4",497,498
080902,CUSCO,LA CONVENCIÓN,ECHARATE,"96,0","94,7",458,459
080903,CUSCO,LA CONVENCIÓN,HUAYOPATA,"100,0","100,0",476,480
080904,CUSCO,LA CONVENCIÓN,MARANURA,"100,0","98,6",544,528
080905,CUSCO,LA CONVENCIÓN,OCOBAMBA,"100,0","100,0",441,461
080906,CUSCO,LA CONVENCIÓN,QUELLOUNO,"100,0","95,2",448,456
080907,CUSCO,LA CONVENCIÓN,KIMBIRI,"100,0","97,9",444,444
080908,CUSCO,LA CONVENCIÓN,SANTA TERESA,"100,0","98,8",497,490
080909,CUSCO,LA CONVENCIÓN,VILCABAMBA,"100,0","96,7",431,432
080910,CUSCO,LA CONVENCIÓN,PICHARI,"100,0","96,2",441,452
080911,CUSCO,LA CONVENCIÓN,INKAWASI,"100,0","100,0",419,429
080912,CUSCO,LA CONVENCIÓN,VILLA VIRGEN,"100,0","100,0",408,424
080913,CUSCO,LA CONVENCIÓN,VILLA KINTIARINA,"83,3","77,6",-,-
080914,CUSCO,LA CONVENCIÓN,MEGANTONI,"100,0","75,0",-,-
081001,CUSCO,PARURO,PARURO,"100,0","97,6",493,504
081002,CUSCO,PARURO,ACCHA,"100,0","100,0",513,492
081003,CUSCO,PARURO,CCAPI,"100,0","97,7",457,439
081005,CUSCO,PARURO,HUANOQUITE,"100,0","100,0",484,484
081006,CUSCO,PARURO,OMACHA,"100,0","100,0",391,390
081007,CUSCO,PARURO,PACCARITAMBO,"100,0","100,0",541,507
081008,CUSCO,PARURO,PILLPINTO,"100,0","100,0",437,400
081009,CUSCO,PARURO,YAURISQUE,"100,0","100,0",474,478
081101,CUSCO,PAUCARTAMBO,PAUCARTAMBO,"85,7","95,6",-,-
081102,CUSCO,PAUCARTAMBO,CAICAY,"100,0","100,0",419,443
081103,CUSCO,PAUCARTAMBO,CHALLABAMBA,"100,0","98,5",445,485
081104,CUSCO,PAUCARTAMBO,COLQUEPATA,"100,0","100,0",397,417
081105,CUSCO,PAUCARTAMBO,HUANCARANI,"100,0","99,2",418,443
081106,CUSCO,PAUCARTAMBO,KOSÑIPATA,"100,0","97,9",443,442
081201,CUSCO,QUISPICANCHI,URCOS,"100,0","100,0",494,495
081202,CUSCO,QUISPICANCHI,ANDAHUAYLILLAS,"100,0","100,0",498,495
081203,CUSCO,QUISPICANCHI,CAMANTI,"100,0","100,0",445,429
081204,CUSCO,QUISPICANCHI,CCARHUAYO,"100,0","100,0",398,387
081205,CUSCO,QUISPICANCHI,CCATCA,"100,0","100,0",417,424
081206,CUSCO,QUISPICANCHI,CUSIPATA,"100,0","98,0",475,490
081207,CUSCO,QUISPICANCHI,HUARO,"100,0","100,0",428,417
081208,CUSCO,QUISPICANCHI,LUCRE,"100,0","100,0",475,476
081209,CUSCO,QUISPICANCHI,MARCAPATA,"100,0","100,0",405,419
081210,CUSCO,QUISPICANCHI,OCONGATE,"100,0","99,0",461,480
081211,CUSCO,QUISPICANCHI,OROPESA,"100,0","98,0",449,452
081212,CUSCO,QUISPICANCHI,QUIQUIJANA,"100,0","100,0",437,444
081301,CUSCO,URUBAMBA,URUBAMBA,"100,0","98,7",489,483
081302,CUSCO,URUBAMBA,CHINCHERO,"100,0","99,4",482,498
081303,CUSCO,URUBAMBA,HUAYLLABAMBA,"100,0","97,3",482,513
081304,CUSCO,URUBAMBA,MACHUPICCHU,"100,0","100,0",484,474
081305,CUSCO,URUBAMBA,MARAS,"100,0","100,0",475,489
081306,CUSCO,URUBAMBA,OLLANTAYTAMBO,"100,0","99,1",446,458
081307,CUSCO,URUBAMBA,YUCAY,"100,0","98,1",494,482
090101,HUANCAVELICA,HUANCAVELICA,HUANCAVELICA,"100,0","99,2",511,516
090102,HUANCAVELICA,HUANCAVELICA,ACOBAMBILLA,"100,0","95,8",420,456
090103,HUANCAVELICA,HUANCAVELICA,ACORIA,"100,0","98,1",431,448
090104,HUANCAVELICA,HUANCAVELICA,CONAYCA,"100,0","100,0",514,490
090105,HUANCAVELICA,HUANCAVELICA,CUENCA,"100,0","92,9",409,439
090106,HUANCAVELICA,HUANCAVELICA,HUACHOCOLPA,"100,0","100,0",389,422
090107,HUANCAVELICA,HUANCAVELICA,HUAYLLAHUARA,"100,0","100,0",407,484
090108,HUANCAVELICA,HUANCAVELICA,IZCUCHACA,"100,0","100,0",506,531
090109,HUANCAVELICA,HUANCAVELICA,LARIA,"100,0","100,0",540,525
090110,HUANCAVELICA,HUANCAVELICA,MANTA,"100,0","100,0",383,427
090111,HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,"100,0","100,0",429,450
090112,HUANCAVELICA,HUANCAVELICA,MOYA,"100,0","100,0",539,594
090113,HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,"100,0","100,0",466,495
090114,HUANCAVELICA,HUANCAVELICA,PALCA,"100,0","100,0",420,433
090115,HUANCAVELICA,HUANCAVELICA,PILCHACA,"100,0","100,0",476,429
090116,HUANCAVELICA,HUANCAVELICA,VILCA,"100,0","100,0",388,427
090117,HUANCAVELICA,HUANCAVELICA,YAULI,"100,0","98,6",400,435
090118,HUANCAVELICA,HUANCAVELICA,ASCENSION,"100,0","96,5",478,500
090119,HUANCAVELICA,HUANCAVELICA,HUANDO,"100,0","98,6",422,431
090201,HUANCAVELICA,ACOBAMBA,ACOBAMBA,"100,0","100,0",516,525
090202,HUANCAVELICA,ACOBAMBA,ANDABAMBA,"100,0","100,0",467,492
090203,HUANCAVELICA,ACOBAMBA,ANTA,"100,0","96,4",404,434
090204,HUANCAVELICA,ACOBAMBA,CAJA,"100,0","100,0",476,513
090205,HUANCAVELICA,ACOBAMBA,MARCAS,"100,0","100,0",499,526
090206,HUANCAVELICA,ACOBAMBA,PAUCARA,"100,0","100,0",466,478
090207,HUANCAVELICA,ACOBAMBA,POMACOCHA,"100,0","100,0",464,448
090208,HUANCAVELICA,ACOBAMBA,ROSARIO,"100,0","96,3",421,438
090301,HUANCAVELICA,ANGARAES,LIRCAY,"100,0","98,8",484,523
090302,HUANCAVELICA,ANGARAES,ANCHONGA,"100,0","100,0",389,413
090303,HUANCAVELICA,ANGARAES,CALLANMARCA,"100,0","100,0",498,483
090304,HUANCAVELICA,ANGARAES,CCOCHACCASA,"100,0","100,0",458,491
090306,HUANCAVELICA,ANGARAES,CONGALLA,"100,0","100,0",450,462
090307,HUANCAVELICA,ANGARAES,HUANCA-HUANCA,"100,0","100,0",403,429
090308,HUANCAVELICA,ANGARAES,HUAYLLAY GRANDE,"100,0","100,0",428,496
090309,HUANCAVELICA,ANGARAES,JULCAMARCA,"100,0","85,7",459,434
090311,HUANCAVELICA,ANGARAES,SANTO TOMAS DE PATA,"100,0","100,0",391,446
090312,HUANCAVELICA,ANGARAES,SECCLLA,"80,0","86,8",-,-
090401,HUANCAVELICA,CASTROVIRREYNA,CASTROVIRREYNA,"100,0","100,0",496,486
090402,HUANCAVELICA,CASTROVIRREYNA,ARMA,"100,0","100,0",559,600
090403,HUANCAVELICA,CASTROVIRREYNA,AURAHUA,"100,0","100,0",423,431
090404,HUANCAVELICA,CASTROVIRREYNA,CAPILLAS,"100,0","100,0",461,487
090406,HUANCAVELICA,CASTROVIRREYNA,COCAS,"100,0","100,0",462,425
090407,HUANCAVELICA,CASTROVIRREYNA,HUACHOS,"100,0","100,0",356,424
090408,HUANCAVELICA,CASTROVIRREYNA,HUAMATAMBO,"100,0","100,0",459,481
090409,HUANCAVELICA,CASTROVIRREYNA,MOLLEPAMPA,"100,0","100,0",455,477
090412,HUANCAVELICA,CASTROVIRREYNA,TANTARA,"100,0","83,3",465,474
090413,HUANCAVELICA,CASTROVIRREYNA,TICRAPO,"100,0","95,8",441,437
090501,HUANCAVELICA,CHURCAMPA,CHURCAMPA,"100,0","99,0",468,496
090502,HUANCAVELICA,CHURCAMPA,ANCO,"100,0","100,0",400,420
090503,HUANCAVELICA,CHURCAMPA,CHINCHIHUASI,"100,0","100,0",456,486
090504,HUANCAVELICA,CHURCAMPA,EL CARMEN,"100,0","100,0",415,427
090506,HUANCAVELICA,CHURCAMPA,LOCROJA,"100,0","100,0",390,386
090507,HUANCAVELICA,CHURCAMPA,PAUCARBAMBA,"100,0","98,7",494,528
090508,HUANCAVELICA,CHURCAMPA,SAN MIGUEL DE MAYOCC,"100,0","100,0",491,454
090509,HUANCAVELICA,CHURCAMPA,SAN PEDRO DE CORIS,"100,0","97,4",480,489
090510,HUANCAVELICA,CHURCAMPA,PACHAMARCA,"100,0","100,0",474,499
090511,HUANCAVELICA,CHURCAMPA,COSME,"100,0","100,0",489,491
090601,HUANCAVELICA,HUAYTARÁ,HUAYTARA,"100,0","100,0",541,526
090603,HUANCAVELICA,HUAYTARÁ,CORDOVA,"100,0","100,0",434,450
090605,HUANCAVELICA,HUAYTARÁ,LARAMARCA,"100,0","100,0",379,397
090606,HUANCAVELICA,HUAYTARÁ,OCOYO,"100,0","100,0",452,455
090607,HUANCAVELICA,HUAYTARÁ,PILPICHACA,"100,0","96,4",416,420
090608,HUANCAVELICA,HUAYTARÁ,QUERCO,"100,0","100,0",519,535
090610,HUANCAVELICA,HUAYTARÁ,SAN ANTONIO DE CUSICANCHA,"100,0","100,0",443,464
090611,HUANCAVELICA,HUAYTARÁ,SAN FRANCISCO DE SANGAYAICO,"100,0","100,0",388,387
090612,HUANCAVELICA,HUAYTARÁ,SAN ISIDRO,"100,0","100,0",457,466
090613,HUANCAVELICA,HUAYTARÁ,SANTIAGO DE CHOCORVOS,"100,0","100,0",390,390
090615,HUANCAVELICA,HUAYTARÁ,SANTO DOMINGO DE CAPILLAS,"100,0","100,0",449,455
090701,HUANCAVELICA,TAYACAJA,PAMPAS,"100,0","98,8",520,538
090702,HUANCAVELICA,TAYACAJA,ACOSTAMBO,"100,0","100,0",537,572
090703,HUANCAVELICA,TAYACAJA,ACRAQUIA,"100,0","100,0",494,561
090704,HUANCAVELICA,TAYACAJA,AHUAYCHA,"100,0","100,0",424,458
090705,HUANCAVELICA,TAYACAJA,COLCABAMBA,"100,0","97,3",432,452
090706,HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,"100,0","96,7",482,510
090707,HUANCAVELICA,TAYACAJA,HUACHOCOLPA,"100,0","96,2",420,439
090709,HUANCAVELICA,TAYACAJA,HUARIBAMBA,"100,0","100,0",418,456
090710,HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,"100,0","96,7",508,545
090711,HUANCAVELICA,TAYACAJA,PAZOS,"100,0","98,6",465,491
090713,HUANCAVELICA,TAYACAJA,QUISHUAR,"100,0","100,0",456,471
090714,HUANCAVELICA,TAYACAJA,SALCABAMBA,"100,0","98,0",465,486
090715,HUANCAVELICA,TAYACAJA,SALCAHUASI,"100,0","100,0",492,516
090716,HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,"100,0","100,0",463,480
090717,HUANCAVELICA,TAYACAJA,SURCUBAMBA,"100,0","100,0",392,442
090718,HUANCAVELICA,TAYACAJA,TINTAY PUNCU,"100,0","98,1",426,436
090719,HUANCAVELICA,TAYACAJA,QUICHUAS,"100,0","98,2",427,436
090720,HUANCAVELICA,TAYACAJA,ANDAYMARCA,"100,0","95,5",398,404
090722,HUANCAVELICA,TAYACAJA,PICHOS,"100,0","100,0",397,408
090723,HUANCAVELICA,TAYACAJA,SANTIAGO DE TUCUMA,"100,0","100,0",437,441
100101,HUÁNUCO,HUÁNUCO,HUANUCO,"100,0","98,3",490,480
100102,HUÁNUCO,HUÁNUCO,AMARILIS,"100,0","95,7",479,472
100103,HUÁNUCO,HUÁNUCO,CHINCHAO,"100,0","97,2",434,437
100104,HUÁNUCO,HUÁNUCO,CHURUBAMBA,"96,9","95,7",359,377
100105,HUÁNUCO,HUÁNUCO,MARGOS,"100,0","97,6",366,375
100106,HUÁNUCO,HUÁNUCO,QUISQUI (KICHKI),"100,0","100,0",366,373
100107,HUÁNUCO,HUÁNUCO,SAN FRANCISCO DE CAYRAN,"100,0","98,7",487,493
100108,HUÁNUCO,HUÁNUCO,SAN PEDRO DE CHAULAN,"100,0","97,9",384,396
100109,HUÁNUCO,HUÁNUCO,SANTA MARIA DEL VALLE,"100,0","97,6",402,417
100110,HUÁNUCO,HUÁNUCO,YARUMAYO,"100,0","96,7",400,405
100111,HUÁNUCO,HUÁNUCO,PILLCO MARCA,"100,0","99,3",478,472
100112,HUÁNUCO,HUÁNUCO,YACUS,"100,0","100,0",380,400
100113,HUÁNUCO,HUÁNUCO,SAN PABLO DE PILLAO,"100,0","95,4",402,409
100201,HUÁNUCO,AMBO,AMBO,"100,0","98,0",464,474
100202,HUÁNUCO,AMBO,CAYNA,"100,0","100,0",408,375
100203,HUÁNUCO,AMBO,COLPAS,"100,0","94,1",389,466
100204,HUÁNUCO,AMBO,CONCHAMARCA,"100,0","100,0",432,444
100205,HUÁNUCO,AMBO,HUACAR,"100,0","98,8",467,475
100206,HUÁNUCO,AMBO,SAN FRANCISCO,"100,0","100,0",417,390
100207,HUÁNUCO,AMBO,SAN RAFAEL,"100,0","98,6",420,432
100208,HUÁNUCO,AMBO,TOMAY KICHWA,"100,0","98,8",483,477
100301,HUÁNUCO,DOS DE MAYO,LA UNION,"100,0","92,6",441,439
100307,HUÁNUCO,DOS DE MAYO,CHUQUIS,"100,0","93,9",345,371
100311,HUÁNUCO,DOS DE MAYO,MARIAS,"100,0","96,8",382,392
100313,HUÁNUCO,DOS DE MAYO,PACHAS,"100,0","92,3",425,416
100316,HUÁNUCO,DOS DE MAYO,QUIVILLA,"100,0","100,0",383,408
100317,HUÁNUCO,DOS DE MAYO,RIPAN,"100,0","93,8",393,403
100321,HUÁNUCO,DOS DE MAYO,SHUNQUI,"100,0","97,4",376,389
100322,HUÁNUCO,DOS DE MAYO,SILLAPATA,"100,0","100,0",452,466
100323,HUÁNUCO,DOS DE MAYO,YANAS,"100,0","97,2",387,389
100401,HUÁNUCO,HUACAYBAMBA,HUACAYBAMBA,"100,0","100,0",443,436
100402,HUÁNUCO,HUACAYBAMBA,CANCHABAMBA,"100,0","98,2",377,377
100403,HUÁNUCO,HUACAYBAMBA,COCHABAMBA,"100,0","100,0",374,371
100404,HUÁNUCO,HUACAYBAMBA,PINRA,"100,0","98,3",406,402
100501,HUÁNUCO,HUAMALÍES,LLATA,"100,0","98,4",424,429
100502,HUÁNUCO,HUAMALÍES,ARANCAY,"100,0","100,0",403,424
100503,HUÁNUCO,HUAMALÍES,CHAVIN DE PARIARCA,"100,0","98,7",430,409
100504,HUÁNUCO,HUAMALÍES,JACAS GRANDE,"100,0","99,2",408,432
100505,HUÁNUCO,HUAMALÍES,JIRCAN,"100,0","100,0",439,420
100506,HUÁNUCO,HUAMALÍES,MIRAFLORES,"100,0","100,0",384,402
100507,HUÁNUCO,HUAMALÍES,MONZON,"100,0","99,7",464,482
100508,HUÁNUCO,HUAMALÍES,PUNCHAO,"100,0","97,6",409,429
100509,HUÁNUCO,HUAMALÍES,PUÑOS,"100,0","100,0",371,377
100510,HUÁNUCO,HUAMALÍES,SINGA,"100,0","97,7",407,399
100511,HUÁNUCO,HUAMALÍES,TANTAMAYO,"100,0","100,0",421,429
100601,HUÁNUCO,LEONCIO PRADO,RUPA-RUPA,"100,0","98,6",477,480
100602,HUÁNUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,"100,0","97,6",415,429
100603,HUÁNUCO,LEONCIO PRADO,HERMILIO VALDIZAN,"100,0","100,0",453,484
100604,HUÁNUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,"100,0","98,9",454,445
100605,HUÁNUCO,LEONCIO PRADO,LUYANDO,"100,0","98,3",448,445
100606,HUÁNUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,"100,0","94,2",427,428
100607,HUÁNUCO,LEONCIO PRADO,PUCAYACU,"100,0","97,9",446,449
100608,HUÁNUCO,LEONCIO PRADO,CASTILLO GRANDE,"100,0","95,7",466,469
100609,HUÁNUCO,LEONCIO PRADO,PUEBLO NUEVO,"100,0","98,2",452,470
100610,HUÁNUCO,LEONCIO PRADO,SANTO DOMINGO DE ANDA,"100,0","100,0",433,428
100701,HUÁNUCO,MARAÑÓN,HUACRACHUCO,"100,0","97,7",397,397
100702,HUÁNUCO,MARAÑÓN,CHOLON,"100,0","99,3",410,403
100703,HUÁNUCO,MARAÑÓN,SAN BUENAVENTURA,"100,0","100,0",343,353
100704,HUÁNUCO,MARAÑÓN,LA MORADA,"100,0","98,4",440,441
100705,HUÁNUCO,MARAÑÓN,SANTA ROSA DE ALTO YANAJANCA,"100,0","91,3",410,412
100801,HUÁNUCO,PACHITEA,PANAO,"100,0","98,2",422,438
100802,HUÁNUCO,PACHITEA,CHAGLLA,"100,0","96,8",443,475
100803,HUÁNUCO,PACHITEA,MOLINO,"100,0","95,8",410,438
100804,HUÁNUCO,PACHITEA,UMARI,"100,0","97,4",398,414
100901,HUÁNUCO,PUERTO INCA,PUERTO INCA,"100,0","93,1",418,414
100902,HUÁNUCO,PUERTO INCA,CODO DEL POZUZO,"88,9","95,0",-,-
100903,HUÁNUCO,PUERTO INCA,HONORIA,"100,0","92,6",388,381
100904,HUÁNUCO,PUERTO INCA,TOURNAVISTA,"100,0","95,5",422,415
100905,HUÁNUCO,PUERTO INCA,YUYAPICHIS,"100,0","96,7",424,415
101001,HUÁNUCO,LAURICOCHA,JESUS,"100,0","98,6",423,426
101002,HUÁNUCO,LAURICOCHA,BAÑOS,"100,0","96,2",433,422
101003,HUÁNUCO,LAURICOCHA,JIVIA,"100,0","100,0",517,494
101004,HUÁNUCO,LAURICOCHA,QUEROPALCA,"100,0","100,0",476,508
101005,HUÁNUCO,LAURICOCHA,RONDOS,"100,0","98,5",428,448
101006,HUÁNUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,"100,0","100,0",476,552
101007,HUÁNUCO,LAURICOCHA,SAN MIGUEL DE CAURI,"100,0","99,0",425,454
101101,HUÁNUCO,YAROWILCA,CHAVINILLO,"100,0","96,3",404,420
101102,HUÁNUCO,YAROWILCA,CAHUAC,"100,0","85,7",434,419
101103,HUÁNUCO,YAROWILCA,CHACABAMBA,"100,0","100,0",467,456
101104,HUÁNUCO,YAROWILCA,APARICIO POMARES,"100,0","96,4",416,432
101105,HUÁNUCO,YAROWILCA,JACAS CHICO,"100,0","100,0",388,374
101106,HUÁNUCO,YAROWILCA,OBAS,"100,0","100,0",422,430
101107,HUÁNUCO,YAROWILCA,PAMPAMARCA,"100,0","100,0",416,476
101108,HUÁNUCO,YAROWILCA,CHORAS,"100,0","97,1",360,386
110101,ICA,ICA,ICA,"100,0","98,4",513,506
110102,ICA,ICA,LA TINGUIÑA,"100,0","97,2",495,492
110103,ICA,ICA,LOS AQUIJES,"100,0","99,4",480,492
110104,ICA,ICA,OCUCAJE,"100,0","98,1",490,485
110105,ICA,ICA,PACHACUTEC,"100,0","98,8",451,459
110106,ICA,ICA,PARCONA,"100,0","98,3",495,491
110107,ICA,ICA,PUEBLO NUEVO,"100,0","100,0",505,504
110108,ICA,ICA,SALAS,"100,0","97,0",476,474
110109,ICA,ICA,SAN JOSE DE LOS MOLINOS,"100,0","96,4",481,467
110110,ICA,ICA,SAN JUAN BAUTISTA,"100,0","96,0",484,479
110111,ICA,ICA,SANTIAGO,"100,0","96,0",477,486
110112,ICA,ICA,SUBTANJALLA,"100,0","96,6",484,486
110113,ICA,ICA,TATE,"100,0","95,1",479,492
110114,ICA,ICA,YAUCA DEL ROSARIO,"100,0","100,0",396,411
110201,ICA,CHINCHA,CHINCHA ALTA,"100,0","97,9",484,484
110202,ICA,CHINCHA,ALTO LARAN,"100,0","96,3",470,467
110204,ICA,CHINCHA,CHINCHA BAJA,"100,0","99,0",453,460
110205,ICA,CHINCHA,EL CARMEN,"100,0","95,8",434,429
110206,ICA,CHINCHA,GROCIO PRADO,"100,0","95,8",486,494
110207,ICA,CHINCHA,PUEBLO NUEVO,"100,0","98,0",471,474
110209,ICA,CHINCHA,SAN PEDRO DE HUACARPANA,"100,0","100,0",308,328
110210,ICA,CHINCHA,SUNAMPE,"100,0","94,0",468,474
110211,ICA,CHINCHA,TAMBO DE MORA,"100,0","97,9",439,450
110301,ICA,NAZCA,NASCA,"100,0","99,0",518,531
110302,ICA,NAZCA,CHANGUILLO,"100,0","100,0",435,446
110303,ICA,NAZCA,EL INGENIO,"100,0","98,0",496,483
110304,ICA,NAZCA,MARCONA,"100,0","99,2",524,527
110305,ICA,NAZCA,VISTA ALEGRE,"100,0","99,0",495,500
110401,ICA,PALPA,PALPA,"100,0","98,3",465,475
110402,ICA,PALPA,LLIPATA,"100,0","100,0",471,481
110403,ICA,PALPA,RIO GRANDE,"100,0","100,0",501,498
110404,ICA,PALPA,SANTA CRUZ,"100,0","100,0",497,543
110501,ICA,PISCO,PISCO,"100,0","97,8",506,505
110502,ICA,PISCO,HUANCANO,"100,0","100,0",463,440
110503,ICA,PISCO,HUMAY,"100,0","99,1",491,526
110504,ICA,PISCO,INDEPENDENCIA,"100,0","99,4",486,482
110505,ICA,PISCO,PARACAS,"100,0","98,7",463,462
110506,ICA,PISCO,SAN ANDRES,"100,0","98,0",497,492
110507,ICA,PISCO,SAN CLEMENTE,"100,0","98,3",474,479
110508,ICA,PISCO,TUPAC AMARU INCA,"100,0","98,4",474,476
120101,JUNÍN,HUANCAYO,HUANCAYO,"100,0","97,4",536,539
120105,JUNÍN,HUANCAYO,CHACAPAMPA,"100,0","100,0",430,420
120106,JUNÍN,HUANCAYO,CHICCHE,"100,0","100,0",495,546
120107,JUNÍN,HUANCAYO,CHILCA,"100,0","97,7",500,509
120108,JUNÍN,HUANCAYO,CHONGOS ALTO,"100,0","100,0",582,615
120111,JUNÍN,HUANCAYO,CHUPURO,"100,0","100,0",498,494
120112,JUNÍN,HUANCAYO,COLCA,"100,0","100,0",531,502
120113,JUNÍN,HUANCAYO,CULLHUAS,"100,0","83,3",421,443
120114,JUNÍN,HUANCAYO,EL TAMBO,"100,0","98,1",521,528
120116,JUNÍN,HUANCAYO,HUACRAPUQUIO,"100,0","100,0",456,458
120117,JUNÍN,HUANCAYO,HUALHUAS,"100,0","95,2",519,540
120119,JUNÍN,HUANCAYO,HUANCAN,"100,0","98,7",473,484
120120,JUNÍN,HUANCAYO,HUASICANCHA,"100,0","100,0",468,512
120121,JUNÍN,HUANCAYO,HUAYUCACHI,"100,0","97,4",497,500
120122,JUNÍN,HUANCAYO,INGENIO,"100,0","96,0",476,451
120124,JUNÍN,HUANCAYO,PARIAHUANCA,"100,0","97,4",427,446
120125,JUNÍN,HUANCAYO,PILCOMAYO,"100,0","98,4",498,511
120126,JUNÍN,HUANCAYO,PUCARA,"100,0","97,1",471,476
120127,JUNÍN,HUANCAYO,QUICHUAY,"100,0","100,0",466,473
120128,JUNÍN,HUANCAYO,QUILCAS,"100,0","100,0",487,503
120129,JUNÍN,HUANCAYO,SAN AGUSTIN,"100,0","95,9",469,490
120130,JUNÍN,HUANCAYO,SAN JERONIMO DE TUNAN,"100,0","99,3",489,502
120132,JUNÍN,HUANCAYO,SAÑO,"100,0","96,7",517,527
120133,JUNÍN,HUANCAYO,SAPALLANGA,"100,0","99,0",466,482
120134,JUNÍN,HUANCAYO,SICAYA,"100,0","98,3",493,504
120135,JUNÍN,HUANCAYO,SANTO DOMINGO DE ACOBAMBA,"100,0","95,8",411,405
120136,JUNÍN,HUANCAYO,VIQUES,"100,0","91,3",506,502
120201,JUNÍN,CONCEPCIÓN,CONCEPCION,"100,0","98,0",498,501
120202,JUNÍN,CONCEPCIÓN,ACO,"100,0","92,0",443,466
120203,JUNÍN,CONCEPCIÓN,ANDAMARCA,"100,0","99,1",380,381
120204,JUNÍN,CONCEPCIÓN,CHAMBARA,"100,0","97,0",424,438
120205,JUNÍN,CONCEPCIÓN,COCHAS,"100,0","97,0",384,385
120206,JUNÍN,CONCEPCIÓN,COMAS,"100,0","98,8",418,432
120207,JUNÍN,CONCEPCIÓN,HEROINAS TOLEDO,"100,0","100,0",358,380
120208,JUNÍN,CONCEPCIÓN,MANZANARES,"100,0","100,0",423,453
